passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}",75,Henrikh,,Mkhitaryan,1609,1989-01-21,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}",105338,right,H. Mkhitaryan,14947,Henrikh Mkhitaryan,Henrikh Mkhitaryan,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,28,1989,8.8,358.0,485.0,73.8,5057.0,1238.0,222.0,266.0,83.5,109.0,134.0,81.3,14.0,44.0,31.8,4,2.8,2.3,1.2,16.0,31.0,14.0,2.0,55.0,18.0,23.8,9.0,7.0,2.0,5.0,21.0,16.0,16.0,2.0,14.0,8.0,26.0,7.0,0.0,Matches,485.0,460.0,24.0,3.0,7.0,2.0,32.0,3.0,18.0,12.0,3.0,0.0,358.0,1.0,16.0,0,0,0.0,12,17.0,2.0,32.0,8.0,13.0,1.0,1.0,0.0,47.0,9.0,14.0,39.1,England
"{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}",75,Henrikh,,Mkhitaryan,1609,1989-01-21,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Armenia', 'id': 51, 'alpha3code': 'ARM', 'alpha2code': 'AM'}",105338,right,H. Mkhitaryan,14947,Henrikh Mkhitaryan,Henrikh Mkhitaryan,Henrikh Mkhitaryan,am ARM,"MF,FW",Manchester Utd,28,1989,10.2,453.0,589.0,76.9,6294.0,1637.0,242.0,276.0,87.7,140.0,175.0,80.0,26.0,62.0,41.9,5,3.0,2.1,2.0,28.0,39.0,18.0,2.0,61.0,15.0,20.0,4.0,7.0,4.0,5.0,25.0,20.0,8.0,0.0,8.0,7.0,22.0,3.0,0.0,Matches,589.0,543.0,44.0,9.0,8.0,6.0,52.0,4.0,29.0,13.0,5.0,0.0,453.0,2.0,21.0,2,0,0.0,11,12.0,2.0,52.0,7.0,11.0,0.0,0.0,0.0,57.0,8.0,8.0,50.0,England
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",69,J\u00e9r\u00e9my,,Pied,3776,1989-02-23,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25415,right,J. Pied,null,Jérémy Pied,Jérémy Pied,Jérémy Pied,fr FRA,DF,Southampton,28,1989,2.0,93.0,123.0,75.6,1433.0,643.0,46.0,54.0,85.2,36.0,43.0,83.7,7.0,17.0,41.2,1,0.2,0.4,0.8,2.0,12.0,5.0,1.0,13.0,9.0,66.7,8.0,1.0,0.0,6.0,9.0,3.0,3.0,2.0,1.0,8.0,17.0,4.0,0.0,Matches,123.0,103.0,20.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,93.0,0.0,7.0,0,0,0.0,1,2.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,15.0,1.0,0.0,100.0,England
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",71,Jason,,Puncheon,1628,1986-06-26,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8142,left,J. Puncheon,null,Jason Puncheon,Jason Puncheon,Jason Puncheon,eng ENG,MF,Crystal Palace,31,1986,6.3,207.0,261.0,79.3,3199.0,955.0,114.0,129.0,88.4,68.0,79.0,86.1,14.0,35.0,40.0,0,0.5,0.4,-0.5,5.0,18.0,8.0,1.0,31.0,13.0,20.0,3.0,7.0,3.0,1.0,5.0,4.0,3.0,0.0,3.0,5.0,18.0,4.0,0.0,Matches,261.0,234.0,26.0,6.0,0.0,1.0,20.0,2.0,15.0,2.0,2.0,10.0,207.0,1.0,2.0,5,0,0.0,14,3.0,0.0,20.0,5.0,4.0,0.0,0.0,0.0,27.0,4.0,8.0,33.3,England
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",83,Hal,,Robson-Kanu,1627,1989-05-21,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8686,left,H. Robson-Kanu,null,Hal Robson-Kanu,Hal Robson-Kanu,Hal Robson-Kanu,wls WAL,"FW,MF",West Brom,28,1989,9.2,127.0,208.0,61.1,1671.0,458.0,76.0,104.0,73.1,33.0,52.0,63.5,7.0,21.0,33.3,0,0.4,0.5,-0.4,8.0,15.0,5.0,2.0,24.0,5.0,0.0,1.0,2.0,2.0,0.0,13.0,13.0,9.0,3.0,6.0,4.0,9.0,9.0,0.0,Matches,208.0,198.0,8.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,127.0,2.0,15.0,2,1,0.0,20,25.0,6.0,19.0,4.0,4.0,0.0,0.0,0.0,35.0,24.0,43.0,35.8,England
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",64,James,,McArthur,1628,1987-10-07,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",8623,right,J. McArthur,null,James McArthur,James McArthur,James McArthur,sct SCO,MF,Crystal Palace,29,1987,27.0,854.0,1093.0,78.1,13032.0,3373.0,445.0,523.0,85.1,323.0,391.0,82.6,48.0,98.0,49.0,1,2.2,1.6,-1.2,21.0,90.0,13.0,1.0,107.0,58.0,37.7,28.0,27.0,3.0,23.0,61.0,38.0,39.0,2.0,37.0,36.0,94.0,44.0,2.0,Matches,1093.0,1067.0,21.0,6.0,3.0,8.0,11.0,7.0,0.0,0.0,0.0,0.0,854.0,5.0,22.0,5,0,0.0,45,28.0,0.0,11.0,36.0,44.0,0.0,0.0,0.0,177.0,38.0,50.0,43.2,England
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",72,James,,McCarthy,1623,1990-11-12,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",8624,right,J. McCarthy,null,James McCarthy,James McCarthy,James McCarthy,ie IRL,MF,Everton,26,1990,2.3,73.0,101.0,72.3,1160.0,247.0,37.0,49.0,75.5,29.0,34.0,85.3,4.0,12.0,33.3,0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,12.0,9.0,20.0,3.0,4.0,2.0,1.0,5.0,4.0,9.0,2.0,7.0,5.0,14.0,3.0,1.0,Matches,101.0,98.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,73.0,1.0,3.0,0,0,0.0,3,2.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,20.0,4.0,4.0,50.0,England
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",101,Wes,,Morgan,1631,1984-01-21,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8488,right,W. Morgan,null,Wes Morgan,Wes Morgan,Wes Morgan,jm JAM,DF,Leicester City,33,1984,31.3,741.0,918.0,80.7,13008.0,5208.0,317.0,369.0,85.9,331.0,401.0,82.5,67.0,110.0,60.9,0,0.4,0.2,-0.4,5.0,29.0,3.0,0.0,50.0,35.0,66.7,26.0,8.0,1.0,12.0,18.0,6.0,41.0,27.0,14.0,31.0,66.0,146.0,1.0,Matches,918.0,901.0,13.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,741.0,4.0,4.0,4,0,0.0,31,12.0,1.0,0.0,31.0,25.0,0.0,0.0,0.0,99.0,91.0,57.0,61.5,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",78,Ben,,Hamer,1673,1987-11-20,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8066,right,B. Hamer,null,Ben Hamer,Ben Hamer,Ben Hamer,eng ENG,GK,Leicester City,29,1987,3.1,55.0,86.0,64.0,1849.0,1564.0,4.0,4.0,100.0,26.0,26.0,100.0,24.0,55.0,43.6,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Matches,86.0,60.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",72,Marc,,Pugh,1659,1987-04-02,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9293,right,M. Pugh,null,Marc Pugh,Marc Pugh,Marc Pugh,eng ENG,"MF,FW",Bournemouth,30,1987,10.9,388.0,512.0,75.8,5977.0,1689.0,211.0,248.0,85.1,136.0,182.0,74.7,26.0,58.0,44.8,0,0.5,1.1,-0.5,10.0,28.0,15.0,2.0,52.0,7.0,20.0,2.0,4.0,1.0,2.0,10.0,8.0,6.0,1.0,5.0,13.0,20.0,13.0,2.0,Matches,512.0,495.0,15.0,1.0,3.0,5.0,32.0,9.0,5.0,1.0,0.0,0.0,388.0,2.0,12.0,2,0,0.0,7,9.0,2.0,32.0,13.0,3.0,0.0,0.0,0.0,48.0,7.0,15.0,31.8,England
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",75,Matt,,Phillips,1627,1991-03-13,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9414,right,M. Phillips,8664,Matt Phillips,Matt Phillips,Matt Phillips,sct SCO,"MF,DF",West Brom,26,1991,23.3,434.0,704.0,61.6,7299.0,2673.0,245.0,302.0,81.1,127.0,198.0,64.1,50.0,134.0,37.3,2,4.1,4.0,-2.1,33.0,21.0,19.0,14.0,31.0,27.0,34.5,17.0,5.0,5.0,10.0,29.0,19.0,21.0,1.0,20.0,24.0,51.0,43.0,0.0,Matches,704.0,601.0,97.0,17.0,0.0,2.0,164.0,37.0,43.0,34.0,5.0,2.0,434.0,6.0,38.0,3,0,0.0,14,13.0,11.0,164.0,24.0,16.0,0.0,0.0,0.0,114.0,35.0,36.0,49.3,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",84,Glenn,,Murray,1651,1983-09-25,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8416,right,G. Murray,null,Glenn Murray,Glenn Murray,Glenn Murray,eng ENG,FW,Brighton,33,1983,24.4,366.0,678.0,54.0,4451.0,813.0,212.0,364.0,58.2,105.0,181.0,58.0,7.0,26.0,26.9,0,1.6,1.2,-1.6,17.0,23.0,6.0,0.0,38.0,18.0,11.1,4.0,11.0,3.0,2.0,18.0,16.0,16.0,4.0,12.0,5.0,23.0,27.0,0.0,Matches,678.0,656.0,17.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,366.0,5.0,28.0,9,0,0.0,60,50.0,35.0,9.0,5.0,12.0,3.0,0.0,0.0,69.0,115.0,143.0,44.6,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",76,Jake,,Livermore,1627,1989-11-14,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8285,right,J. Livermore,null,Jake Livermore,Jake Livermore,Jake Livermore,eng ENG,MF,West Brom,27,1989,29.7,878.0,1133.0,77.5,15708.0,4533.0,374.0,443.0,84.4,372.0,449.0,82.9,106.0,169.0,62.7,2,1.9,1.8,0.1,20.0,108.0,8.0,3.0,133.0,72.0,37.5,27.0,35.0,10.0,24.0,64.0,40.0,44.0,9.0,35.0,26.0,98.0,36.0,2.0,Matches,1133.0,1106.0,21.0,5.0,8.0,16.0,16.0,8.0,1.0,1.0,0.0,0.0,878.0,6.0,22.0,5,0,0.0,42,14.0,1.0,16.0,26.0,41.0,0.0,0.0,0.0,173.0,23.0,37.0,38.3,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",67,Sam,,Baldock,1637,1989-03-15,170,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8566,right,S. Baldock,null,Sam Baldock,Sam Baldock,Sam Baldock,eng ENG,FW,Brighton,28,1989,0.4,4.0,7.0,57.1,41.0,7.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",71,Dale,,Stephens,1651,1989-12-12,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8086,right,D. Stephens,null,Dale Stephens,Dale Stephens,Dale Stephens,eng ENG,MF,Brighton,28,1989,36.0,1472.0,1763.0,83.5,29027.0,8748.0,517.0,594.0,87.0,685.0,785.0,87.3,232.0,314.0,73.9,3,2.3,1.5,0.7,17.0,164.0,13.0,0.0,191.0,104.0,28.1,63.0,39.0,2.0,32.0,114.0,82.0,53.0,16.0,37.0,63.0,167.0,69.0,1.0,Matches,1763.0,1726.0,31.0,9.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,6.0,13.0,6,0,0.0,50,17.0,0.0,0.0,63.0,62.0,0.0,1.0,0.0,293.0,28.0,30.0,48.3,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",90,Simon,,Francis,1659,1985-02-16,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9279,right,S. Francis,null,Simon Francis,Simon Francis,Simon Francis,eng ENG,DF,Bournemouth,32,1985,30.1,1347.0,1864.0,72.3,26343.0,11347.0,512.0,612.0,83.7,632.0,807.0,78.3,184.0,383.0,48.0,1,1.5,2.4,-0.5,27.0,109.0,25.0,18.0,119.0,49.0,55.8,26.0,16.0,7.0,24.0,43.0,19.0,29.0,18.0,11.0,49.0,98.0,194.0,4.0,Matches,1864.0,1617.0,243.0,65.0,1.0,28.0,78.0,176.0,2.0,0.0,1.0,0.0,1347.0,4.0,36.0,10,1,1.0,24,15.0,1.0,78.0,49.0,34.0,0.0,0.0,0.0,159.0,142.0,73.0,66.0,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",66,Aaron,,Cresswell,1633,1989-12-15,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8582,left,A. Cresswell,null,Aaron Cresswell,Aaron Cresswell,Aaron Cresswell,eng ENG,DF,West Ham,27,1989,34.1,1204.0,1723.0,69.9,22518.0,9345.0,531.0,593.0,89.5,488.0,642.0,76.0,163.0,408.0,40.0,3,3.2,2.4,-0.2,34.0,135.0,21.0,10.0,128.0,34.0,63.3,12.0,20.0,2.0,19.0,30.0,11.0,42.0,17.0,25.0,44.0,78.0,117.0,1.0,Matches,1723.0,1346.0,361.0,82.0,3.0,23.0,196.0,212.0,67.0,43.0,14.0,2.0,1204.0,16.0,51.0,7,0,0.0,20,15.0,3.0,196.0,44.0,21.0,0.0,0.0,0.0,149.0,57.0,47.0,54.8,England
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",90,Troy,,Deeney,1644,1988-06-29,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8903,right,T. Deeney,null,Troy Deeney,Troy Deeney,Troy Deeney,eng ENG,FW,Watford,29,1988,20.5,309.0,552.0,56.0,4094.0,1303.0,207.0,330.0,62.7,69.0,127.0,54.3,15.0,29.0,51.7,2,2.8,2.0,-0.8,26.0,46.0,21.0,1.0,71.0,15.0,27.3,3.0,8.0,4.0,3.0,11.0,8.0,14.0,1.0,13.0,5.0,20.0,20.0,0.0,Matches,552.0,543.0,7.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,309.0,2.0,20.0,1,1,0.0,24,17.0,16.0,7.0,5.0,11.0,0.0,0.0,0.0,52.0,132.0,182.0,42.0,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",83,Jonjo,,Shelvey,1613,1992-02-27,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7967,right,J. Shelvey,null,Jonjo Shelvey,Jonjo Shelvey,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,1031.0,1480.0,69.7,21940.0,8867.0,378.0,436.0,86.7,421.0,541.0,77.8,213.0,442.0,48.2,3,2.5,3.7,0.5,40.0,159.0,32.0,8.0,183.0,39.0,30.8,17.0,21.0,1.0,8.0,26.0,18.0,26.0,5.0,21.0,28.0,67.0,33.0,0.0,Matches,1480.0,1302.0,165.0,107.0,21.0,23.0,79.0,6.0,45.0,24.0,13.0,1.0,1031.0,13.0,21.0,4,3,1.0,23,8.0,0.0,79.0,28.0,24.0,0.0,0.0,0.0,199.0,20.0,13.0,60.6,England
"{'name': 'Kenya', 'id': 404, 'alpha3code': 'KEN', 'alpha2code': 'KE'}",87,Victor,,Wanyama,1624,1991-06-25,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Kenya', 'id': 404, 'alpha3code': 'KEN', 'alpha2code': 'KE'}",61967,right,V. Wanyama,18402,Victor Wanyama,Victor Wanyama,Victor Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,540.0,623.0,86.7,9771.0,2741.0,243.0,266.0,91.4,227.0,256.0,88.7,65.0,84.0,77.4,0,0.2,0.4,-0.2,5.0,64.0,0.0,0.0,65.0,30.0,45.2,13.0,16.0,1.0,14.0,31.0,17.0,13.0,3.0,10.0,10.0,40.0,20.0,1.0,Matches,623.0,610.0,11.0,8.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,540.0,2.0,7.0,2,0,0.0,13,9.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,78.0,17.0,15.0,53.1,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",86,Matty,,James,1631,1991-07-22,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",192748,right,M. James,null,Matty James,Matty James,Matty James,eng ENG,MF,Leicester City,26,1991,11.0,363.0,448.0,81.0,5314.0,1297.0,188.0,218.0,86.2,134.0,160.0,83.8,17.0,32.0,53.1,0,0.1,0.3,-0.1,2.0,27.0,2.0,0.0,28.0,19.0,20.0,7.0,11.0,1.0,2.0,10.0,8.0,14.0,2.0,12.0,17.0,36.0,25.0,0.0,Matches,448.0,437.0,11.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,5.0,2,0,0.0,21,5.0,0.0,2.0,17.0,10.0,0.0,0.0,0.0,56.0,20.0,15.0,57.1,England
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",63,Chris,,L\u00f6we,1673,1989-04-16,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14796,left,C. L\u00f6we,null,Chris Löwe,Chris Löwe,Chris Löwe,de GER,DF,Huddersfield,28,1989,17.6,601.0,868.0,69.2,10650.0,4207.0,274.0,316.0,86.7,249.0,341.0,73.0,67.0,161.0,41.6,0,0.4,0.5,-0.4,5.0,46.0,8.0,5.0,55.0,43.0,45.5,26.0,15.0,2.0,20.0,44.0,24.0,21.0,8.0,13.0,34.0,77.0,65.0,3.0,Matches,868.0,661.0,202.0,16.0,0.0,4.0,73.0,171.0,15.0,14.0,1.0,0.0,601.0,5.0,30.0,1,0,0.0,13,8.0,0.0,73.0,34.0,29.0,0.0,1.0,0.0,74.0,12.0,12.0,50.0,England
"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",80,Tomer,,Hemed,1650,1987-05-02,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",3657,right,T. Hemed,13382,Tomer Hemed,Tomer Hemed,Tomer Hemed,il ISR,FW,Brighton,30,1987,9.4,146.0,237.0,61.6,1717.0,278.0,96.0,136.0,70.6,35.0,65.0,53.8,2.0,4.0,50.0,2,0.1,0.1,1.9,3.0,8.0,1.0,0.0,13.0,7.0,20.0,3.0,4.0,0.0,2.0,10.0,8.0,10.0,1.0,9.0,2.0,9.0,12.0,0.0,Matches,237.0,227.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,2.0,5.0,0,0,0.0,10,13.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,22.0,66.0,85.0,43.7,England
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",80,Mohamed,,Diam\u00e9,1613,1987-06-14,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",8620,right,M. Diam\u00e9,null,Mohamed Diamé,Mohamed Diamé,Mohamed Diamé,sn SEN,MF,Newcastle Utd,30,1987,22.7,666.0,825.0,80.7,10938.0,3060.0,333.0,388.0,85.8,237.0,282.0,84.0,60.0,91.0,65.9,0,0.7,0.5,-0.7,13.0,64.0,7.0,1.0,81.0,89.0,25.8,33.0,48.0,8.0,16.0,62.0,46.0,44.0,7.0,37.0,48.0,137.0,30.0,2.0,Matches,825.0,819.0,4.0,3.0,2.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,666.0,2.0,14.0,3,0,0.0,44,16.0,0.0,6.0,48.0,64.0,0.0,0.0,0.0,141.0,57.0,55.0,50.9,England
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",80,Daryl,,Janmaat,1644,1989-07-22,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",160,right,D. Janmaat,null,Daryl Janmaat,Daryl Janmaat,Daryl Janmaat,nl NED,DF,Watford,28,1989,20.2,750.0,1041.0,72.0,12214.0,5462.0,416.0,470.0,88.5,237.0,355.0,66.8,79.0,173.0,45.7,0,1.0,1.3,-1.0,12.0,83.0,29.0,15.0,107.0,46.0,42.3,29.0,10.0,7.0,22.0,52.0,30.0,16.0,5.0,11.0,33.0,79.0,61.0,0.0,Matches,1041.0,834.0,202.0,2.0,0.0,7.0,68.0,200.0,0.0,0.0,0.0,0.0,750.0,5.0,17.0,3,0,0.0,14,4.0,1.0,68.0,33.0,31.0,0.0,0.0,0.0,114.0,26.0,17.0,60.5,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",75,Charlie,,Daniels,1659,1986-09-07,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9285,left,C. Daniels,null,Charlie Daniels,Charlie Daniels,Charlie Daniels,eng ENG,"DF,MF",Bournemouth,30,1986,33.4,1510.0,2024.0,74.6,25113.0,9646.0,778.0,915.0,85.0,604.0,780.0,77.4,109.0,253.0,43.1,3,2.2,1.7,0.8,30.0,124.0,30.0,7.0,155.0,48.0,53.7,32.0,12.0,4.0,22.0,41.0,19.0,34.0,7.0,27.0,31.0,79.0,114.0,0.0,Matches,2024.0,1603.0,409.0,57.0,2.0,9.0,106.0,338.0,14.0,5.0,2.0,0.0,1510.0,12.0,59.0,0,0,0.0,7,18.0,0.0,106.0,31.0,34.0,0.0,1.0,0.0,214.0,43.0,44.0,49.4,England
"{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",74,Beram,,Kayal,1651,1988-05-02,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",61961,right,B. Kayal,13382,Beram Kayal,Beram Kayal,Beram Kayal,il ISR,MF,Brighton,29,1988,8.3,182.0,235.0,77.4,2904.0,800.0,89.0,103.0,86.4,72.0,88.0,81.8,13.0,26.0,50.0,0,0.5,0.6,-0.5,11.0,16.0,4.0,2.0,27.0,18.0,23.1,10.0,7.0,1.0,6.0,26.0,20.0,11.0,4.0,7.0,12.0,30.0,9.0,0.0,Matches,235.0,224.0,9.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,182.0,2.0,5.0,2,0,0.0,15,15.0,1.0,5.0,12.0,11.0,0.0,0.0,0.0,54.0,8.0,8.0,50.0,England
