passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Indonesia', 'id': '360', 'alpha3code': 'IDN', 'alpha2code': 'ID'}",77,Radja,,Nainggolan,3158,1988-05-04,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",20879,right,R. Nainggolan,null,Radja Nainggolan,Radja Nainggolan,Radja Nainggolan,be BEL,MF,Roma,29.0,1988.0,29.0,1048.0,1311.0,79.9,19146.0,4906.0,461.0,523.0,88.1,420.0,508.0,82.7,135.0,195.0,69.2,7,6.2,5.0,0.8,59.0,133.0,42.0,8.0,190.0,49.0,27.3,14.0,28.0,7.0,9.0,33.0,24.0,18.0,1.0,17.0,18.0,67.0,31.0,1.0,Matches,1311.0,1286.0,22.0,7.0,12.0,28.0,81.0,10.0,3.0,0.0,0.0,1.0,1048.0,3.0,43.0,8,1,1.0,40,54.0,3.0,81.0,18.0,36.0,0.0,0.0,0.0,197.0,18.0,18.0,50.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",68,Pasquale,,Schiattarella,3204,1987-05-30,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20911,right,P. Schiattarella,null,Pasquale Schiattarella,Pasquale Schiattarella,Pasquale Schiattarella,it ITA,MF,SPAL,30.0,1987.0,22.1,942.0,1192.0,79.0,16899.0,4819.0,408.0,472.0,86.4,395.0,468.0,84.4,111.0,183.0,60.7,3,4.2,3.6,-1.2,43.0,106.0,31.0,3.0,150.0,40.0,30.2,20.0,15.0,5.0,13.0,43.0,30.0,7.0,2.0,5.0,24.0,64.0,26.0,0.0,Matches,1192.0,1097.0,84.0,54.0,4.0,6.0,39.0,12.0,18.0,2.0,9.0,0.0,942.0,11.0,25.0,12,0,0.0,26,56.0,1.0,39.0,24.0,31.0,0.0,0.0,0.0,129.0,10.0,15.0,40.0,Italy
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",92,Vanja,,Milinkovi\u0107-Savi\u0107,3185,1997-02-20,202,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",283062,right,V. Milinkovi\u0107-Savi\u0107,null,Vanja Milinković-Savić,Vanja Milinković-Savić,Vanja Milinković-Savić,rs SRB,GK,Torino,20.0,1997.0,1.0,30.0,48.0,62.5,823.0,588.0,9.0,9.0,100.0,13.0,15.0,86.7,8.0,24.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,48.0,36.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",84,Lorenzo,,De Silvestri,3185,1988-05-23,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20927,right,L. De Silvestri,null,Lorenzo De Silvestri,Lorenzo De Silvestri,Lorenzo De Silvestri,it ITA,DF,Torino,29.0,1988.0,32.8,1255.0,1758.0,71.4,19469.0,8969.0,694.0,812.0,85.5,452.0,652.0,69.3,76.0,187.0,40.6,2,1.7,1.3,0.3,16.0,91.0,23.0,13.0,135.0,39.0,61.5,19.0,13.0,7.0,16.0,26.0,10.0,47.0,10.0,37.0,27.0,66.0,165.0,0.0,Matches,1758.0,1376.0,377.0,16.0,0.0,3.0,81.0,361.0,0.0,0.0,0.0,0.0,1255.0,5.0,58.0,3,2,1.0,43,22.0,3.0,81.0,27.0,25.0,0.0,2.0,0.0,133.0,95.0,42.0,69.3,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Alessandro,,Gamberini,,1981-08-27,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20929,right,A. Gamberini,null,Alessandro Gamberini,Alessandro Gamberini,Alessandro Gamberini,it ITA,DF,Chievo,35.0,1981.0,20.2,591.0,687.0,86.0,11240.0,3740.0,193.0,211.0,91.5,327.0,375.0,87.2,59.0,82.0,72.0,0,0.0,0.1,0.0,0.0,17.0,0.0,0.0,23.0,13.0,66.7,11.0,2.0,0.0,8.0,12.0,4.0,32.0,25.0,7.0,16.0,29.0,117.0,1.0,Matches,687.0,663.0,22.0,13.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,591.0,2.0,2.0,2,0,0.0,10,9.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,67.0,48.0,32.0,60.0,Italy
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",78,Valon,,Behrami,3163,1985-04-19,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Kosovo', 'id': '0', 'alpha3code': 'XKS', 'alpha2code': ''}",20938,right,V. Behrami,6697,Valon Behrami,Valon Behrami,Valon Behrami,ch SUI,MF,Udinese,32.0,1985.0,15.5,417.0,507.0,82.2,6417.0,1834.0,229.0,263.0,87.1,138.0,167.0,82.6,28.0,43.0,65.1,0,0.3,0.2,-0.3,9.0,29.0,1.0,1.0,34.0,63.0,18.2,30.0,27.0,6.0,8.0,44.0,36.0,47.0,15.0,32.0,22.0,85.0,19.0,0.0,Matches,507.0,493.0,13.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,417.0,1.0,9.0,5,0,0.0,46,23.0,0.0,1.0,22.0,46.0,0.0,0.0,0.0,108.0,15.0,7.0,68.2,Italy
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",74,Adem,,Ljaji\u0107,3185,1991-09-29,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",20941,right,A. Ljaji\u0107,17322,Adem Ljajić,Adem Ljajić,Adem Ljajić,rs SRB,"MF,FW",Torino,25.0,1991.0,24.1,1010.0,1280.0,78.9,14406.0,4669.0,622.0,698.0,89.1,263.0,345.0,76.2,69.0,120.0,57.5,10,8.4,6.2,1.6,68.0,106.0,55.0,3.0,149.0,12.0,38.5,4.0,6.0,2.0,5.0,13.0,8.0,11.0,1.0,10.0,9.0,21.0,13.0,0.0,Matches,1280.0,1111.0,161.0,63.0,8.0,5.0,85.0,26.0,57.0,25.0,20.0,0.0,1010.0,8.0,32.0,2,0,0.0,7,17.0,2.0,85.0,9.0,9.0,0.0,0.0,0.0,75.0,1.0,5.0,16.7,Italy
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",79,Riccardo,,Montolivo,3157,1985-01-18,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20943,right,R. Montolivo,null,Riccardo Montolivo,Riccardo Montolivo,Riccardo Montolivo,it ITA,MF,Milan,32.0,1985.0,12.1,590.0,714.0,82.6,10859.0,3287.0,233.0,261.0,89.3,275.0,321.0,85.7,65.0,103.0,63.1,1,0.5,0.9,0.5,12.0,74.0,12.0,1.0,82.0,29.0,29.2,11.0,15.0,3.0,7.0,24.0,17.0,17.0,4.0,13.0,19.0,48.0,15.0,0.0,Matches,714.0,683.0,26.0,21.0,1.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,590.0,5.0,7.0,3,1,0.0,15,11.0,0.0,3.0,19.0,21.0,0.0,0.0,0.0,76.0,9.0,9.0,50.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Alessio,,Cerci,3194,1987-07-23,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20947,left,A. Cerci,null,Alessio Cerci,Alessio Cerci,Alessio Cerci,it ITA,FW,Hellas Verona,30.0,1987.0,18.2,314.0,493.0,63.7,4854.0,1369.0,171.0,217.0,78.8,101.0,161.0,62.7,26.0,67.0,38.8,1,4.1,2.3,-3.1,25.0,18.0,19.0,4.0,42.0,15.0,25.0,7.0,3.0,5.0,4.0,16.0,12.0,4.0,0.0,4.0,4.0,19.0,8.0,0.0,Matches,493.0,426.0,63.0,17.0,4.0,6.0,67.0,18.0,22.0,11.0,5.0,1.0,314.0,4.0,25.0,1,0,0.0,20,25.0,26.0,67.0,4.0,10.0,2.0,0.0,0.0,57.0,18.0,46.0,28.1,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",71,Davide,,Di Gennaro,3162,1988-06-16,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20972,left,D. Di Gennaro,null,Davide Di Gennaro,Davide Di Gennaro,Davide Di Gennaro,it ITA,MF,Lazio,29.0,1988.0,0.1,3.0,3.0,100.0,45.0,0.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",79,Vasco,,Regini,3164,1990-09-09,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21004,left,V. Regini,null,Vasco Regini,Vasco Regini,Vasco Regini,it ITA,DF,Sampdoria,26.0,1990.0,12.0,581.0,677.0,85.8,10196.0,3943.0,240.0,259.0,92.7,292.0,325.0,89.8,41.0,79.0,51.9,0,0.8,0.2,-0.8,3.0,33.0,2.0,2.0,42.0,13.0,54.5,11.0,0.0,2.0,6.0,11.0,5.0,14.0,7.0,7.0,11.0,24.0,68.0,0.0,Matches,677.0,607.0,70.0,18.0,1.0,2.0,14.0,52.0,0.0,0.0,0.0,0.0,581.0,0.0,5.0,2,0,0.0,10,6.0,0.0,14.0,11.0,7.0,0.0,0.0,0.0,37.0,17.0,13.0,56.7,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Lorenzo,,Tonelli,3187,1990-01-17,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21006,right,L. Tonelli,null,Lorenzo Tonelli,Lorenzo Tonelli,Lorenzo Tonelli,it ITA,DF,Napoli,27.0,1990.0,3.9,218.0,232.0,94.0,3231.0,1331.0,109.0,113.0,96.5,83.0,87.0,95.4,13.0,15.0,86.7,0,0.0,0.3,0.0,0.0,10.0,0.0,0.0,14.0,7.0,55.6,4.0,3.0,0.0,5.0,9.0,4.0,2.0,1.0,1.0,7.0,14.0,10.0,0.0,Matches,232.0,223.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,3.0,0,0,0.0,1,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,16.0,13.0,10.0,56.5,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",71,Mirko,,Valdifiori,3185,1986-04-21,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21019,right,M. Valdifiori,null,Mirko Valdifiori,Mirko Valdifiori,Mirko Valdifiori,it ITA,MF,Torino,31.0,1986.0,6.9,328.0,406.0,80.8,5664.0,1934.0,151.0,164.0,92.1,135.0,170.0,79.4,30.0,51.0,58.8,0,0.3,0.5,-0.3,4.0,36.0,7.0,2.0,40.0,13.0,18.2,5.0,7.0,1.0,2.0,11.0,9.0,3.0,1.0,2.0,6.0,19.0,9.0,0.0,Matches,406.0,360.0,45.0,22.0,2.0,2.0,12.0,3.0,8.0,2.0,3.0,0.0,328.0,1.0,8.0,1,0,0.0,12,9.0,0.0,12.0,6.0,9.0,0.0,0.0,0.0,42.0,3.0,10.0,23.1,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",73,Riccardo,,Saponara,3176,1991-12-21,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21025,right,R. Saponara,null,Riccardo Saponara,Riccardo Saponara,Riccardo Saponara,it ITA,"MF,FW",Fiorentina,25.0,1991.0,10.0,347.0,444.0,78.2,5691.0,2042.0,179.0,204.0,87.7,114.0,142.0,80.3,36.0,57.0,63.2,4,4.1,2.9,-0.1,36.0,49.0,20.0,1.0,85.0,12.0,18.2,2.0,8.0,2.0,2.0,11.0,9.0,3.0,1.0,2.0,1.0,13.0,5.0,0.0,Matches,444.0,423.0,19.0,5.0,8.0,6.0,24.0,1.0,13.0,3.0,7.0,2.0,347.0,2.0,15.0,3,0,0.0,15,21.0,1.0,24.0,1.0,8.0,0.0,0.0,0.0,63.0,9.0,5.0,64.3,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",77,Mariano Julio,,Izco,,1983-03-13,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",21078,right,M. Izco,null,Mariano Julio Izco,Mariano Julio Izco,Mariano Julio Izco,ar ARG,MF,Crotone,34.0,1983.0,2.0,59.0,75.0,78.7,896.0,312.0,31.0,36.0,86.1,24.0,28.0,85.7,3.0,5.0,60.0,0,0.0,0.1,0.0,0.0,11.0,1.0,0.0,8.0,6.0,50.0,2.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,4.0,10.0,1.0,0.0,Matches,75.0,73.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,2.0,0,0,0.0,4,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Danilo,,D'Ambrosio,3161,1988-09-09,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21094,right,D. D'Ambrosio,3757,Danilo D'Ambrosio,Danilo D'Ambrosio,Danilo D'Ambrosio,it ITA,DF,Inter,28.0,1988.0,33.1,1719.0,2119.0,81.1,25752.0,10194.0,958.0,1049.0,91.3,610.0,750.0,81.3,93.0,196.0,47.4,3,1.4,1.9,1.6,20.0,134.0,21.0,8.0,179.0,82.0,50.8,38.0,35.0,9.0,30.0,59.0,29.0,31.0,7.0,24.0,45.0,127.0,68.0,1.0,Matches,2119.0,1801.0,309.0,40.0,3.0,7.0,59.0,268.0,1.0,1.0,0.0,0.0,1719.0,9.0,50.0,6,0,0.0,58,39.0,5.0,59.0,45.0,64.0,1.0,0.0,0.0,195.0,64.0,42.0,60.4,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Mirco,,Antenucci,3204,1984-09-08,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21114,right,M. Antenucci,null,Mirco Antenucci,Mirco Antenucci,Mirco Antenucci,it ITA,FW,SPAL,32.0,1984.0,28.6,476.0,637.0,74.7,6672.0,1047.0,290.0,356.0,81.5,139.0,184.0,75.5,22.0,33.0,66.7,4,3.5,1.8,0.5,37.0,37.0,12.0,4.0,52.0,16.0,0.0,6.0,8.0,2.0,0.0,21.0,21.0,14.0,0.0,14.0,11.0,27.0,15.0,0.0,Matches,637.0,605.0,27.0,2.0,1.0,6.0,33.0,4.0,0.0,0.0,0.0,0.0,476.0,5.0,20.0,1,0,0.0,36,70.0,33.0,33.0,11.0,13.0,1.0,0.0,0.0,85.0,21.0,44.0,32.3,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Riccardo,,Meggiorini,3165,1985-09-04,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21119,left,R. Meggiorini,null,Riccardo Meggiorini,Riccardo Meggiorini,Riccardo Meggiorini,it ITA,FW,Chievo,31.0,1985.0,8.7,118.0,209.0,56.5,1483.0,437.0,75.0,108.0,69.4,30.0,63.0,47.6,1.0,10.0,10.0,0,1.1,0.6,-1.1,4.0,11.0,2.0,1.0,21.0,9.0,16.7,3.0,6.0,0.0,1.0,6.0,5.0,12.0,3.0,9.0,2.0,11.0,9.0,0.0,Matches,209.0,202.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,118.0,4.0,6.0,2,0,0.0,17,26.0,14.0,12.0,2.0,6.0,0.0,0.0,0.0,24.0,32.0,39.0,45.1,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",61,Simone,,Verdi,3166,1992-07-12,171,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21123,right,S. Verdi,3757,Simone Verdi,Simone Verdi,Simone Verdi,it ITA,"FW,MF",Bologna,25.0,1992.0,31.4,916.0,1345.0,68.1,16967.0,4618.0,416.0,491.0,84.7,330.0,463.0,71.3,132.0,310.0,42.6,8,6.5,5.8,1.5,52.0,88.0,49.0,16.0,114.0,33.0,25.6,17.0,13.0,3.0,11.0,43.0,32.0,20.0,1.0,19.0,36.0,69.0,12.0,0.0,Matches,1345.0,1079.0,264.0,60.0,7.0,35.0,233.0,35.0,122.0,108.0,8.0,0.0,916.0,2.0,36.0,2,0,0.0,22,61.0,6.0,233.0,36.0,24.0,1.0,0.0,0.0,156.0,4.0,26.0,13.3,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",77,Carlo,,Pinsoglio,3159,1990-03-16,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21128,left,C. Pinsoglio,null,Carlo Pinsoglio,Carlo Pinsoglio,Carlo Pinsoglio,it ITA,GK,Juventus,27.0,1990.0,0.3,4.0,5.0,80.0,98.0,70.0,0.0,0.0,,4.0,4.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",73,Nicola,,Rigoni,3165,1990-11-12,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21148,right,N. Rigoni,null,Nicola Rigoni,Nicola Rigoni,Nicola Rigoni,it ITA,MF,Chievo,26.0,1990.0,10.4,352.0,432.0,81.5,6049.0,2534.0,168.0,193.0,87.0,138.0,158.0,87.3,35.0,53.0,66.0,0,0.1,0.5,-0.1,3.0,60.0,6.0,2.0,65.0,29.0,34.6,15.0,12.0,2.0,9.0,26.0,17.0,8.0,3.0,5.0,11.0,40.0,22.0,1.0,Matches,432.0,419.0,8.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,352.0,5.0,7.0,3,0,0.0,23,8.0,1.0,3.0,11.0,20.0,0.0,0.0,0.0,55.0,18.0,13.0,58.1,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",83,Paolo,,Cannavaro,,1981-06-26,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21162,right,P. Cannavaro,null,Paolo Cannavaro,Paolo Cannavaro,Paolo Cannavaro,it ITA,DF,Sassuolo,36.0,1981.0,16.0,434.0,558.0,77.8,9017.0,4038.0,145.0,165.0,87.9,226.0,254.0,89.0,61.0,131.0,46.6,0,0.1,0.2,-0.1,3.0,37.0,1.0,0.0,49.0,17.0,40.0,11.0,5.0,1.0,8.0,20.0,12.0,17.0,13.0,4.0,27.0,44.0,94.0,1.0,Matches,558.0,515.0,40.0,39.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,434.0,3.0,2.0,3,0,0.0,16,9.0,1.0,2.0,27.0,9.0,0.0,0.0,0.0,46.0,26.0,8.0,76.5,Italy
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",73,Blerim,,D\u017eemaili,3166,1986-04-12,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",21169,right,B. D\u017eemaili,6697,Blerim Džemaili,Blerim Džemaili,Blerim Džemaili,ch SUI,"MF,FW",Bologna,31.0,1986.0,13.3,383.0,494.0,77.5,6045.0,1708.0,200.0,242.0,82.6,139.0,161.0,86.3,29.0,51.0,56.9,0,0.6,0.9,-0.6,11.0,40.0,18.0,0.0,62.0,27.0,33.3,11.0,15.0,1.0,9.0,27.0,18.0,15.0,4.0,11.0,18.0,45.0,11.0,0.0,Matches,494.0,464.0,27.0,14.0,3.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,383.0,3.0,19.0,4,0,0.0,13,19.0,1.0,10.0,18.0,19.0,0.0,0.0,0.0,69.0,9.0,6.0,60.0,Italy
"{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",79,Marek,,Ham\u0161\u00edk,3187,1987-07-27,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",21171,right,M. Ham\u0161\u00edk,14496,Marek Hamšík,Marek Hamšík,Marek Hamšík,sk SVK,MF,Napoli,30.0,1987.0,26.3,2238.0,2540.0,88.1,33353.0,7720.0,1286.0,1382.0,93.1,708.0,801.0,88.4,144.0,199.0,72.4,1,2.9,2.9,-1.9,49.0,263.0,49.0,7.0,348.0,36.0,40.5,10.0,15.0,11.0,15.0,37.0,22.0,35.0,2.0,33.0,14.0,50.0,16.0,0.0,Matches,2540.0,2509.0,18.0,6.0,7.0,21.0,30.0,12.0,0.0,0.0,0.0,0.0,2238.0,13.0,34.0,2,0,0.0,10,12.0,3.0,30.0,14.0,22.0,0.0,0.0,0.0,140.0,18.0,12.0,60.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",79,Christian,,Maggio,3187,1982-02-11,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",21173,right,C. Maggio,null,Christian Maggio,Christian Maggio,Christian Maggio,it ITA,DF,Napoli,35.0,1982.0,7.1,394.0,471.0,83.7,5733.0,1608.0,234.0,262.0,89.3,130.0,153.0,85.0,22.0,33.0,66.7,0,0.2,0.2,-0.2,3.0,18.0,5.0,3.0,26.0,17.0,36.8,9.0,6.0,2.0,7.0,19.0,12.0,15.0,4.0,11.0,13.0,30.0,21.0,0.0,Matches,471.0,362.0,109.0,13.0,0.0,1.0,16.0,96.0,0.0,0.0,0.0,0.0,394.0,0.0,10.0,0,0,0.0,4,15.0,0.0,16.0,13.0,10.0,1.0,0.0,0.0,38.0,20.0,14.0,58.8,Italy
"{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",74,Goran,,Pandev,3193,1983-07-27,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Macedonia FYR', 'id': '807', 'alpha3code': 'MKD', 'alpha2code': 'MK'}",21177,left,G. Pandev,10073,Goran Pandev,Goran Pandev,Goran Pandev,mk MKD,"FW,MF",Genoa,34.0,1983.0,20.0,439.0,603.0,72.8,7226.0,2217.0,221.0,286.0,77.3,168.0,214.0,78.5,33.0,49.0,67.3,1,3.2,2.5,-2.2,31.0,53.0,33.0,0.0,101.0,10.0,15.4,3.0,6.0,1.0,2.0,13.0,11.0,8.0,0.0,8.0,4.0,14.0,5.0,0.0,Matches,603.0,585.0,12.0,1.0,9.0,6.0,17.0,6.0,0.0,0.0,0.0,0.0,439.0,6.0,24.0,4,1,0.0,29,45.0,8.0,17.0,4.0,9.0,0.0,0.0,0.0,88.0,18.0,30.0,37.5,Italy
