passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Sebastian,,Langkamp,2443,1988-01-15,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15771,right,S. Langkamp,null,Sebastian Langkamp,Sebastian Langkamp,Sebastian Langkamp,de GER,DF,Werder Bremen,29,1988,4.6,184,214,86.0,3824,1332,47,53,88.7,113,128,88.3,22,29,75.9,0,0.1,0.1,-0.1,1,6,1,0,17,7,100.0,4,3,0,4,4,0,7,5,2,8,15,18,0,Matches,214,204,10,10,0,1,0,0,0,0,0,0,184,0,2,2,0,0.0,3,5,0,0,8,3,0,0,0,10,8,3,72.7,Germany
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",72,Matthias,,Ostrzolek,2455,1990-06-05,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15772,left,M. Ostrzolek,null,Matthias Ostrzolek,Matthias Ostrzolek,Matthias Ostrzolek,de GER,"DF,MF",Hannover 96,27,1990,26.4,875,1254,69.8,15514,8069,389,467,83.3,374,507,73.8,98,198,49.5,1,1.7,2.7,-0.7,22,79,33,20,111,68,66.7,43,20,5,38,57,19,39,10,29,30,98,58,1,Matches,1254,955,293,9,0,4,80,284,0,0,0,0,875,6,63,5,0,0.0,30,35,1,80,30,53,1,0,0,113,20,26,43.5,Germany
"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",74,Paul,,Verhaegh,2451,1983-09-01,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",15775,right,P. Verhaegh,null,Paul Verhaegh,Paul Verhaegh,Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,29.0,1332,1721,77.4,25277,10338,540,619,87.2,606,730,83.0,171,301,56.8,2,1.7,2.4,0.3,20,139,26,14,173,45,72.7,21,22,2,24,33,9,38,10,28,33,78,60,0,Matches,1721,1406,308,39,0,17,61,269,0,0,0,0,1332,7,49,6,0,0.0,20,32,0,61,33,38,0,0,0,90,29,22,56.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Daniel,,Baier,2481,1984-05-18,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15777,right,D. Baier,null,Daniel Baier,Daniel Baier,Daniel Baier,de GER,MF,Augsburg,33,1984,28.2,1196,1644,72.7,22390,8036,459,575,79.8,507,642,79.0,170,301,56.5,2,1.9,2.5,0.1,27,153,23,6,197,83,55.4,38,40,5,46,83,37,26,5,21,57,140,41,1,Matches,1644,1530,102,79,3,6,29,22,1,1,0,0,1196,12,34,6,0,0.0,45,57,0,29,57,62,0,0,0,213,29,38,43.3,Germany
"{'name': 'Korea Republic', 'id': '410', 'alpha3code': 'KOR', 'alpha2code': 'KR'}",79,Ja-Cheol,,Koo,2481,1989-02-27,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Korea Republic', 'id': '410', 'alpha3code': 'KOR', 'alpha2code': 'KR'}",15781,right,Ja-Cheol Koo,14855,Ja-Cheol Koo,Koo Ja-cheol,Koo Ja-cheol,kr KOR,MF,Augsburg,28,1989,22.7,627,794,79.0,7926,2174,337,396,85.1,139,171,81.3,39,63,61.9,0,1.0,0.9,-1.0,11,61,8,0,68,54,61.4,18,31,5,27,44,17,22,3,19,27,81,34,2,Matches,794,779,9,4,0,10,7,1,0,0,0,0,627,6,28,2,0,0.0,35,54,7,7,27,41,0,1,0,107,52,56,48.1,Germany
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",77,Jan,,Mor\u00e1vek,2481,1989-11-01,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",15782,right,J. Mor\u00e1vek,null,Jan Morávek,Jan Morávek,Jan Morávek,cz CZE,MF,Augsburg,27,1989,7.8,255,338,75.4,3708,1226,128,152,84.2,80,108,74.1,17,32,53.1,0,0.2,0.4,-0.2,7,25,8,0,36,41,58.3,17,23,1,21,36,15,19,3,16,11,52,11,0,Matches,338,337,1,1,0,4,2,0,0,0,0,0,255,0,6,5,1,1.0,26,2,0,2,11,37,0,0,0,38,16,14,53.3,Germany
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",86,Koen,,Casteels,2451,1992-06-25,197,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",15795,left,K. Casteels,5629,Koen Casteels,Koen Casteels,Koen Casteels,be BEL,GK,Wolfsburg,25,1992,34.0,888,1337,66.4,29107,22434,94,95,98.9,390,397,98.2,404,838,48.2,0,0.0,0.1,0.0,1,18,1,0,0,2,100.0,2,0,0,2,2,0,0,0,0,1,3,16,1,Matches,1337,948,383,95,0,3,0,0,0,0,0,0,888,6,1,1,0,0.0,1,8,0,0,1,1,0,0,0,55,16,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",98,Tom,,Starke,,1981-03-18,194,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15797,right,T. Starke,null,Tom Starke,Tom Starke,Tom Starke,de GER,GK,Bayern Munich,36,1981,2.0,39,57,68.4,969,763,5,5,100.0,27,28,96.4,7,24,29.2,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,57,47,10,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Andreas,,Beck,2445,1987-03-13,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",15798,right,A. Beck,null,Andreas Beck,Andreas Beck,Andreas Beck,de GER,DF,Stuttgart,30,1987,21.4,826,1170,70.6,15618,6075,321,396,81.1,391,526,74.3,96,189,50.8,1,1.5,1.9,-0.5,14,65,19,11,77,46,67.7,27,16,3,21,31,10,32,2,30,19,65,46,1,Matches,1170,895,269,20,0,3,69,249,0,0,0,0,826,6,50,5,0,0.0,34,47,1,69,19,29,0,0,0,80,47,43,52.2,Germany
"{'name': 'United States', 'id': '840', 'alpha3code': 'USA', 'alpha2code': 'US'}",74,Fabian,,Johnson,2454,1987-12-11,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15804,right,F. Johnson,8134,Fabian Johnson,Fabian Johnson,Fabian Johnson,us USA,"MF,DF",Gladbach,29,1987,5.2,81,127,63.8,1119,539,48,67,71.6,30,46,65.2,1,4,25.0,0,0.7,0.6,-0.7,3,6,3,1,8,16,85.7,7,7,2,6,7,1,10,2,8,2,18,13,0,Matches,127,112,14,1,0,0,6,13,0,0,0,0,81,1,2,0,0,0.0,2,5,1,6,2,10,0,0,0,11,5,13,27.8,Germany
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",98,Jannik,,Vestergaard,1619,1992-08-03,199,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",15806,right,J. Vestergaard,7712,Jannik Vestergaard,Jannik Vestergaard,Jannik Vestergaard,dk DEN,DF,Gladbach,24,1992,32.0,1634,1922,85.0,36494,13228,379,424,89.4,968,1061,91.2,280,411,68.1,0,0.9,0.9,-0.9,4,122,7,0,114,58,66.7,43,15,0,32,48,16,55,39,16,40,98,161,3,Matches,1922,1861,53,52,1,24,0,1,0,0,0,0,1634,8,8,5,0,0.0,27,22,4,0,40,41,0,1,1,113,97,55,63.8,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",67,Dominik,,Kaiser,2975,1988-09-16,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15810,right,D. Kaiser,null,Dominik Kaiser,Dominik Kaiser,Dominik Kaiser,de GER,"MF,FW",RB Leipzig,28,1988,3.1,114,163,69.9,1728,664,63,75,84.0,35,49,71.4,8,24,33.3,0,0.2,0.3,-0.2,3,6,6,2,12,5,36.4,1,3,1,4,11,7,6,0,6,1,6,8,0,Matches,163,136,26,7,0,0,18,13,6,4,2,0,114,1,6,0,0,0.0,4,7,0,18,1,5,0,0,0,12,2,7,22.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Sebastian,,Rudy,2444,1990-02-28,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15811,right,S. Rudy,3148,Sebastian Rudy,Sebastian Rudy,Sebastian Rudy,de GER,MF,Bayern Munich,27,1990,16.8,944,1082,87.2,17655,4883,383,419,91.4,439,482,91.1,113,150,75.3,4,1.4,1.7,2.6,20,112,12,0,121,50,50.9,12,33,5,28,55,27,11,1,10,18,68,7,1,Matches,1082,1022,55,28,0,9,37,2,24,17,4,1,944,5,19,2,0,0.0,21,15,0,37,18,40,0,0,0,81,18,7,72.0,Germany
"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",79,Sejad,,Salihovi\u0107,,1984-10-08,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",15812,left,S. Salihovi\u0107,null,Sejad Salihović,Sejad Salihović,Sejad Salihović,ba BIH,MF,Hamburger SV,32,1984,4.1,174,244,71.3,3013,862,90,104,86.5,56,75,74.7,23,51,45.1,1,0.6,0.9,0.4,8,18,3,2,19,7,0.0,3,3,1,0,3,3,5,0,5,5,12,1,0,Matches,244,201,43,17,0,5,33,7,19,10,6,0,174,0,6,1,0,0.0,8,4,0,33,5,5,0,0,0,38,7,6,53.8,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Tobias,,Strobl,2454,1990-05-12,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15813,right,T. Strobl,null,Tobias Strobl,Tobias Strobl,Tobias Strobl,de GER,MF,Gladbach,27,1990,1.3,60,69,87.0,1130,323,22,22,100.0,32,36,88.9,6,11,54.5,1,0.6,0.1,0.4,2,6,1,0,4,3,0.0,0,2,1,0,1,1,2,0,2,6,9,2,0,Matches,69,69,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0.0,1,0,0,0,6,1,0,0,0,6,5,0,100.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",84,Sven,,Schipplock,2450,1988-11-08,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15821,right,S. Schipplock,null,Sven Schipplock,Sven Schipplock,Sven Schipplock,de GER,"FW,MF",Hamburger SV,28,1988,3.8,48,83,57.8,556,148,34,49,69.4,10,22,45.5,0,1,0.0,0,0.5,0.3,-0.5,4,5,0,0,3,7,0.0,1,5,1,0,1,1,4,0,4,1,8,3,0,Matches,83,72,10,0,0,0,0,1,0,0,0,0,48,1,3,0,0,0.0,10,11,0,0,1,6,0,0,0,4,18,19,48.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,Andr\u00e9,,Hahn,2450,1990-08-13,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15877,right,A. Hahn,null,André Hahn,André Hahn,André Hahn,de GER,FW,Hamburger SV,26,1990,15.1,195,386,50.5,2916,856,114,182,62.6,61,117,52.1,12,40,30.0,0,0.9,1.1,-0.9,9,12,12,8,24,33,31.3,15,13,5,10,32,22,30,2,28,10,43,26,0,Matches,386,362,24,3,1,1,38,17,1,0,0,0,195,0,31,0,0,0.0,38,18,12,38,10,24,0,0,0,43,71,86,45.2,Germany
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",68,Diego,,Demme,2975,1991-11-21,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15937,right,D. Demme,null,Diego Demme,Diego Demme,Diego Demme,de GER,MF,RB Leipzig,25,1991,25.4,1763,2118,83.2,28479,8670,925,1019,90.8,629,741,84.9,155,246,63.0,3,2.2,2.5,0.8,30,209,35,1,250,81,54.0,29,48,4,47,87,40,31,3,28,48,129,29,0,Matches,2118,1994,114,98,7,2,18,16,0,0,0,0,1763,10,39,4,0,0.0,45,72,0,18,48,57,1,0,0,145,12,41,22.6,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,Lukas,,Rupp,2482,1991-01-08,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15942,right,L. Rupp,null,Lukas Rupp,Lukas Rupp,Lukas Rupp,de GER,"MF,FW",Hoffenheim,26,1991,12.9,360,476,75.6,5285,1838,205,245,83.7,111,147,75.5,22,41,53.7,2,2.0,1.5,0.0,17,38,12,4,51,36,52.8,18,14,4,19,36,17,18,0,18,13,49,13,2,Matches,476,455,18,4,0,1,17,12,2,0,2,0,360,3,17,1,0,0.0,32,23,0,17,13,32,0,0,0,84,4,28,12.5,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",85,Ermin,,Bi\u010dak\u010di\u0107,2482,1990-01-24,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",15952,right,E. Bi\u010dak\u010di\u0107,null,Ermin Bičakčić,Ermin Bičakčić,Ermin Bičakčić,ba BIH,DF,Hoffenheim,27,1990,6.1,252,296,85.1,4710,1592,87,96,90.6,139,153,90.8,21,36,58.3,0,0.0,0.1,0.0,1,12,1,0,18,17,66.7,8,8,1,8,12,4,4,2,2,9,26,26,0,Matches,296,287,8,6,0,4,0,2,0,0,0,0,252,1,5,4,0,0.0,10,4,0,0,9,15,0,1,0,18,12,13,48.0,Germany
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",81,Tin,,Jedvaj,2446,1995-11-28,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",212604,right,T. Jedvaj,9598,Tin Jedvaj,Tin Jedvaj,Tin Jedvaj,hr CRO,DF,Leverkusen,21,1995,6.7,283,365,77.5,5282,2162,116,131,88.5,127,153,83.0,35,57,61.4,0,0.1,0.2,-0.1,2,37,5,1,40,10,53.3,2,6,2,8,15,7,9,1,8,9,19,18,0,Matches,365,323,40,10,0,4,9,30,0,0,0,0,283,2,16,1,0,0.0,7,6,1,9,9,6,0,0,0,29,12,13,48.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",93,Philipp,,Tschauner,2455,1985-11-03,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16010,right,P. Tschauner,null,Philipp Tschauner,Philipp Tschauner,Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31.0,810,1151,70.4,24821,19154,110,112,98.2,331,342,96.8,362,687,52.7,0,0.0,0.1,0.0,0,14,0,0,0,1,50.0,1,0,0,1,2,1,2,0,2,0,1,8,5,Matches,1151,760,390,115,0,2,0,0,0,0,0,0,810,1,2,1,0,0.0,0,6,0,0,0,0,0,0,0,35,1,1,50.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",76,Max,,Kruse,2443,1988-03-19,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16025,left,M. Kruse,null,Max Kruse,Max Kruse,Max Kruse,de GER,FW,Werder Bremen,29,1988,27.3,1035,1389,74.5,20160,3837,409,509,80.4,439,536,81.9,167,266,62.8,6,5.1,4.2,0.9,58,91,38,9,140,17,22.7,3,10,4,5,22,17,9,0,9,11,28,4,1,Matches,1389,1193,184,36,3,30,119,23,70,25,32,2,1035,12,42,2,0,0.0,14,31,8,119,11,12,0,0,0,94,19,42,31.1,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",69,Fin,,Bartels,2443,1987-02-07,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16027,right,F. Bartels,null,Fin Bartels,Fin Bartels,Fin Bartels,de GER,FW,Werder Bremen,30,1987,12.5,279,391,71.4,4370,963,157,195,80.5,96,128,75.0,18,27,66.7,3,3.3,2.0,-0.3,23,27,12,4,42,12,33.3,4,3,5,4,12,8,5,1,4,7,19,1,1,Matches,391,380,10,1,1,5,13,2,0,0,0,0,279,1,26,0,0,0.0,10,15,5,13,7,9,0,0,0,32,8,12,40.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Simon,,Terodde,2463,1988-03-02,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16094,right,S. Terodde,null,Simon Terodde,Simon Terodde,Simon Terodde,de GER,FW,Köln,29,1988,12.9,194,304,63.8,2554,469,119,173,68.8,56,86,65.1,5,10,50.0,0,1.1,1.4,-1.1,15,18,3,0,18,11,36.4,3,8,0,4,11,7,3,0,3,4,15,7,0,Matches,304,266,36,0,0,2,2,0,0,0,0,0,194,2,13,2,0,0.0,31,35,15,2,4,9,1,0,0,17,51,68,42.9,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,Simon,,Terodde,2463,1988-03-02,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16094,right,S. Terodde,null,Simon Terodde,Simon Terodde,Simon Terodde,de GER,FW,Stuttgart,29,1988,10.6,159,235,67.7,2221,322,95,131,72.5,49,75,65.3,7,10,70.0,1,1.1,0.6,-0.1,8,12,0,0,12,9,40.0,1,7,1,2,5,3,8,2,6,5,14,8,0,Matches,235,211,23,0,1,4,2,0,0,0,0,0,159,1,10,2,0,0.0,16,24,15,2,5,6,1,0,0,22,50,60,45.5,Germany
"{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",67,Kevin,,Kampl,2975,1990-10-09,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16110,right,K. Kampl,null,Kevin Kampl,Kevin Kampl,Kevin Kampl,si SVN,MF,Leverkusen,26,1990,0.3,30,34,88.2,630,204,12,13,92.3,10,11,90.9,7,7,100.0,0,0.0,0.0,0.0,1,7,0,0,5,1,100.0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches,34,33,1,1,0,1,0,0,0,0,0,0,30,0,2,0,0,0.0,0,0,0,0,0,1,0,0,0,5,0,1,0.0,Germany
"{'name': 'Slovenia', 'id': '705', 'alpha3code': 'SVN', 'alpha2code': 'SI'}",67,Kevin,,Kampl,2975,1990-10-09,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16110,right,K. Kampl,null,Kevin Kampl,Kevin Kampl,Kevin Kampl,si SVN,MF,RB Leipzig,26,1990,22.4,1033,1250,82.6,16321,5228,526,584,90.1,393,455,86.4,77,139,55.4,3,3.9,4.2,-0.9,51,111,26,5,152,42,41.0,16,20,6,16,39,23,37,2,35,33,75,33,0,Matches,1250,1129,114,45,3,2,80,18,51,20,20,1,1033,7,27,3,0,0.0,30,21,7,80,33,33,0,0,0,155,9,16,36.0,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Danny,,Latza,2460,1989-12-07,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16303,right,D. Latza,null,Danny Latza,Danny Latza,Danny Latza,de GER,MF,Mainz 05,27,1989,26.1,984,1263,77.9,17910,5000,404,489,82.6,441,522,84.5,116,184,63.0,1,2.2,2.2,-1.2,35,101,15,2,139,67,45.2,28,33,6,33,73,40,43,8,35,26,93,47,1,Matches,1263,1188,72,50,0,7,33,5,17,9,8,0,984,3,21,7,0,0.0,53,69,1,33,26,48,0,0,0,127,61,55,52.6,Germany
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",84,Ramazan,,\u00d6zcan,2446,1984-06-28,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",16411,left,R. \u00d6zcan,null,Ramazan Özcan,Ramazan Özcan,Ramazan Özcan,at AUT,GK,Leverkusen,33,1984,1.0,30,39,76.9,718,479,6,6,100.0,19,19,100.0,5,14,35.7,0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,39,30,9,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,,Germany
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",79,Panagiotis,,Retsos,2446,1998-08-09,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",344178,right,P. Retsos,null,Panagiotis Retsos,Panagiotis Retsos,Panagiotis Retsos,gr GRE,DF,Leverkusen,18,1998,19.1,1006,1208,83.3,17594,7300,471,526,89.5,436,509,85.7,87,130,66.9,3,1.2,1.2,1.8,7,72,5,1,93,48,71.7,32,14,2,33,46,13,29,8,21,29,77,47,0,Matches,1208,1049,153,28,1,13,16,125,0,0,0,0,1006,6,19,6,0,0.0,37,19,2,16,29,40,0,2,0,105,42,29,59.2,Germany
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",81,Danny,,Blum,2462,1991-01-07,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16609,left,D. Blum,null,Danny Blum,Danny Blum,Danny Blum,de GER,"MF,DF",Eint Frankfurt,26,1991,0.3,7,11,63.6,84,16,4,4,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches,11,11,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0.0,3,0,0,0,1,0,0,0,0,2,0,2,0.0,Germany
"{'name': 'Ethiopia', 'id': '231', 'alpha3code': 'ETH', 'alpha2code': 'ET'}",71,Theodor,,Gebre Selassie,2443,1986-12-24,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",82340,right,T. Gebre Selassie,11555,Theodor Gebre Selassie,Theodor Gebre Selassie,Theodor Gebre Selassie,cz CZE,"DF,FW",Werder Bremen,30,1986,31.4,1124,1437,78.2,17462,7687,591,704,83.9,460,578,79.6,51,98,52.0,0,1.4,1.8,-1.4,22,89,11,4,114,67,63.2,36,25,6,36,57,21,34,2,32,51,118,83,1,Matches,1437,1109,327,15,0,5,26,312,0,0,0,0,1124,1,36,4,0,0.0,44,37,2,26,51,41,0,0,0,103,100,83,54.6,Germany
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",84,Rani,,Khedira,2481,1994-01-27,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",16826,right,R. Khedira,null,Rani Khedira,Rani Khedira,Rani Khedira,de GER,"MF,DF",Augsburg,23,1994,25.3,641,860,74.5,11202,4074,237,305,77.7,318,379,83.9,51,103,49.5,1,0.8,1.1,0.2,10,48,11,2,84,62,70.2,25,28,9,33,47,14,41,18,23,36,98,96,0,Matches,860,837,22,20,0,3,8,2,0,0,0,0,641,1,20,8,0,0.0,48,32,1,8,36,47,0,0,0,88,55,61,47.4,Germany
