passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,Ezequiel,,Mu\u00f1oz,712,1990-10-08,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",20808,right,E. Mu\u00f1oz,null,Ezequiel Muñoz,Ezequiel Muñoz,Ezequiel Muñoz,ar ARG,DF,Leganés,26,1990,15.6,381,497,76.7,7123,2342,143,174,82.2,186,222,83.8,47,91,51.6,1,0.7,0.4,0.3,5,6,1,0,10,36,55.0,24,12,0,11,20,9,18,11,7,24,60,84,0,Matches,497,480,17,16,0,0,1,1,0,0,0,0,381,0,5,2,0,0,18,6,2,1,24,28,0,0,0,79,36,23,61.0,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",82,Nereo,,Champagne,712,1985-01-20,189,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",86350,right,N. Champagne,null,Nereo Champagne,Nereo Champagne,Nereo Champagne,ar ARG,GK,Leganés,32,1985,2.0,32,58,55.2,1424,1353,1,1,100.0,5,5,100.0,26,51,51.0,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches,58,29,28,9,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",63,Federico,,Ricci,3197,1994-05-27,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",250956,left,F. Ricci,null,Federico Ricci,Federico Ricca,Federico Ricca,uy URU,DF,Málaga,22,1994,12.3,396,607,65.2,6327,3521,222,264,84.1,134,207,64.7,30,98,30.6,1,0.8,0.5,0.2,6,36,7,4,40,43,69.7,32,9,2,23,33,10,10,2,8,24,67,46,0,Matches,607,459,145,7,0,1,32,138,0,0,0,0,396,3,29,4,0,0,18,6,0,32,24,24,0,0,0,50,26,16,61.9,Spain
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",73,Youssef,,En-Nesyri,712,1997-06-01,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",447821,left,Y. En-Nesyri,16216,Youssef En-Nesyri,Youssef En-Nesyri,Youssef En-Nesyri,ma MAR,FW,Málaga,20,1997,17.7,190,342,55.6,2524,500,119,179,66.5,43,87,49.4,11,26,42.3,0,0.9,0.4,-0.9,10,13,6,2,23,31,23.1,10,14,7,6,26,20,11,0,11,9,40,32,0,Matches,342,319,21,0,3,2,19,1,0,0,0,0,190,2,19,2,1,1,34,33,14,19,9,25,0,0,0,54,78,115,40.4,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",84,Simone,,Zaza,674,1991-06-25,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",22202,left,S. Zaza,3757,Simone Zaza,Simone Zaza,Simone Zaza,it ITA,FW,Valencia,26,1991,23.1,319,465,68.6,4630,913,179,226,79.2,94,135,69.6,22,32,68.8,1,2.1,1.5,-1.1,15,20,9,0,31,21,5.0,4,10,7,1,20,19,26,1,25,8,29,34,0,Matches,465,423,37,0,3,7,9,0,0,0,0,0,319,5,25,9,1,1,41,32,16,9,8,14,1,0,0,43,74,77,49.0,Spain
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",80,Yassine,,Bounou,756,1991-04-05,192,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Canada', 'id': '124', 'alpha3code': 'CAN', 'alpha2code': 'CA'}",120631,left,Y. Bounou,16216,Yassine Bounou,Yassine Bounou,Yassine Bounou,ma MAR,GK,Girona,26,1991,29.5,444,879,50.5,18205,15133,31,31,100.0,118,122,96.7,293,720,40.7,0,0.0,0.1,0.0,0,19,0,0,0,1,0.0,1,0,0,0,2,2,0,0,0,4,5,14,0,Matches,879,524,352,109,0,1,0,0,0,0,0,0,444,3,1,2,0,0,1,1,0,0,4,1,0,1,0,36,3,2,60.0,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",68,Nicola,,Sansone,682,1991-09-10,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",22578,right,N. Sansone,null,Nicola Sansone,Nicola Sansone,Nicola Sansone,it ITA,"FW,MF",Villarreal,25,1991,7.1,177,239,74.1,2538,596,112,135,83.0,44,60,73.3,12,18,66.7,1,1.3,1.1,-0.3,13,14,7,1,17,8,11.8,2,4,2,2,17,15,1,0,1,1,9,2,0,Matches,239,211,24,3,1,2,17,2,9,4,0,1,177,4,10,1,0,0,3,12,9,17,1,4,1,0,0,31,1,7,12.5,Spain
"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",68,Riza,,Durmisi,684,1994-01-08,168,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",56009,left,R. Durmisi,null,Riza Durmisi,Riza Durmisi,Riza Durmisi,dk DEN,DF,Betis,23,1994,23.1,856,1069,80.1,12924,3616,487,518,94.0,311,394,78.9,39,103,37.9,3,2.6,2.3,0.4,18,43,14,4,60,39,55.6,24,14,1,10,18,8,18,7,11,15,54,65,1,Matches,1069,880,186,11,1,2,68,172,3,1,1,0,856,3,22,4,0,0,15,10,2,68,15,21,0,0,0,89,6,16,27.3,Spain
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",68,Michael,,Krohn-Dehli,677,1983-06-06,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",56025,right,M. Krohn-Dehli,7712,Michael Krohn-Dehli,Michael Krohn-Dehli,Michael Krohn-Dehli,dk DEN,MF,La Coruña,34,1983,8.1,301,362,83.1,4858,1439,157,175,89.7,104,121,86.0,29,40,72.5,0,0.1,0.2,-0.1,1,33,6,1,42,12,23.5,6,5,1,4,17,13,2,0,2,13,25,7,0,Matches,362,353,5,1,0,1,11,3,1,1,0,0,301,4,4,2,0,0,9,2,0,11,13,9,0,0,0,57,4,4,50.0,Spain
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",68,Michael,,Krohn-Dehli,677,1983-06-06,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",56025,right,M. Krohn-Dehli,7712,Michael Krohn-Dehli,Michael Krohn-Dehli,Michael Krohn-Dehli,dk DEN,"MF,FW",Sevilla,34,1983,6.0,308,382,80.6,5019,1241,165,181,91.2,109,125,87.2,27,52,51.9,1,0.3,0.6,0.7,3,25,8,0,37,13,54.5,4,5,4,6,11,5,5,0,5,4,17,7,0,Matches,382,349,26,5,2,6,17,2,18,10,5,0,308,7,10,0,0,0,3,3,2,17,4,7,0,0,0,34,1,10,9.1,Spain
"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",67,Ousmane,,Demb\u00e9l\u00e9,676,1997-05-15,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286390,both,O. Demb\u00e9l\u00e9,4418,Ousmane Dembélé,Ousmane Dembélé,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,20,1997,10.3,391,505,77.4,5835,1462,227,262,86.6,111,145,76.6,33,46,71.7,6,3.7,3.6,2.3,28,29,27,3,55,10,7.7,2,5,3,1,13,12,8,0,8,5,15,2,0,Matches,505,463,36,4,3,2,45,5,27,1,18,0,391,6,18,2,0,0,10,18,3,45,5,7,0,1,0,37,1,5,16.7,Spain
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Ermedin,,Demirovi\u0107,696,1998-03-25,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",352328,right,E. Demirovi\u0107,10007,Ermedin Demirović,Ermedin Demirović,Ermedin Demirović,ba BIH,FW,Alavés,19,1998,2.0,16,29,55.2,183,21,14,20,70.0,0,2,0.0,1,3,33.3,1,0.0,0.0,1.0,1,1,0,0,1,1,0.0,0,1,0,0,1,1,5,0,5,0,1,2,0,Matches,29,29,0,0,0,1,0,0,0,0,0,0,16,0,1,0,0,0,5,3,2,0,0,1,0,0,0,2,4,10,28.6,Spain
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",70,Kevin,,Gameiro,679,1987-05-09,172,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25445,right,K. Gameiro,null,Kevin Gameiro,Kévin Gameiro,Kévin Gameiro,fr FRA,FW,Atlético Madrid,30,1987,12.5,182,234,77.8,2193,336,119,146,81.5,42,54,77.8,4,5,80.0,2,1.5,1.0,0.5,9,6,6,0,16,11,10.0,3,4,4,1,10,9,6,0,6,4,15,11,0,Matches,234,221,13,0,0,0,2,2,0,0,0,0,182,0,8,0,0,0,9,9,12,2,4,9,0,0,0,30,9,28,24.3,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",69,S\u00e9bastien,,Corchia,680,1990-11-01,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25452,right,S. Corchia,null,Sébastien Corchia,Sébastien Corchia,Sébastien Corchia,fr FRA,DF,Sevilla,26,1990,9.1,305,397,76.8,4441,1789,191,212,90.1,91,134,67.9,15,36,41.7,1,0.5,0.6,0.5,5,18,6,5,25,18,56.3,7,8,3,9,16,7,18,4,14,16,34,20,0,Matches,397,315,81,6,0,2,23,75,0,0,0,0,305,1,6,4,0,0,20,22,3,23,16,13,0,1,0,32,11,3,78.6,Spain
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",74,Ryad,,Boudebouz,684,1990-02-19,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25461,left,R. Boudebouz,16009,Ryad Boudebouz,Ryad Boudebouz,Ryad Boudebouz,dz ALG,"MF,FW",Betis,27,1990,15.1,661,862,76.7,10048,2252,373,437,85.4,199,258,77.1,54,104,51.9,3,2.5,2.6,0.5,26,55,12,1,75,32,23.1,6,21,5,6,26,20,18,1,17,7,39,8,0,Matches,862,799,61,29,4,13,52,5,23,15,6,0,661,2,18,2,0,0,21,17,1,52,7,18,0,0,0,65,6,22,21.4,Spain
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",80,Lo\u00efc,,R\u00e9my,698,1987-01-02,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25577,right,L. R\u00e9my,null,Loïc Rémy,Loïc Rémy,Loïc Rémy,fr FRA,"FW,MF",Getafe,30,1987,5.1,85,124,68.5,1227,156,53,69,76.8,23,34,67.6,6,10,60.0,0,0.0,0.2,0.0,0,2,3,1,6,4,20.0,1,3,0,1,5,4,4,0,4,1,5,2,0,Matches,124,121,3,0,0,1,5,1,0,0,0,0,85,0,3,3,1,1,14,12,9,5,1,2,2,0,0,11,21,19,52.5,Spain
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",80,Lo\u00efc,,R\u00e9my,698,1987-01-02,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25577,right,L. R\u00e9my,null,Loïc Rémy,Loïc Rémy,Loïc Rémy,fr FRA,FW,Las Palmas,30,1987,8.5,189,243,77.8,2863,607,109,133,82.0,52,67,77.6,18,27,66.7,0,0.2,0.3,-0.2,5,7,3,1,14,4,0.0,1,3,0,0,1,1,0,0,0,1,5,2,0,Matches,243,238,4,0,1,5,7,4,0,0,0,0,189,1,3,1,0,0,8,7,3,7,1,3,0,0,0,22,5,4,55.6,Spain
"{'name': 'Central African Republic', 'id': '140', 'alpha3code': 'CAF', 'alpha2code': 'CF'}",80,Geoffrey,,Kondogbia,674,1993-02-15,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25623,left,G. Kondogbia,null,Geoffrey Kondogbia,Geoffrey Kondogbia,Geoffrey Kondogbia,cf CTA,MF,Valencia,24,1993,29.0,1355,1559,86.9,24809,6908,589,653,90.2,567,630,90.0,173,222,77.9,4,2.7,1.5,1.3,22,158,15,0,182,88,33.8,38,43,7,23,68,45,46,14,32,62,150,66,0,Matches,1559,1513,39,37,4,36,3,1,0,0,0,0,1355,7,15,12,1,1,57,53,1,3,62,57,0,1,0,231,41,35,53.9,Spain
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",74,Lucas,,Digne,676,1993-07-20,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25701,left,L. Digne,null,Lucas Digne,Lucas Digne,Lucas Digne,fr FRA,DF,Barcelona,24,1993,7.8,489,564,86.7,7217,2095,281,311,90.4,163,180,90.6,33,44,75.0,2,1.8,1.7,0.2,6,25,5,2,36,22,66.7,13,6,3,8,12,4,15,3,12,12,34,18,0,Matches,564,486,78,9,0,3,15,69,0,0,0,0,489,0,12,2,0,0,12,7,2,15,12,17,0,1,0,58,9,7,56.3,Spain
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",85,Axel,,Werner,679,1996-02-28,192,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",222324,right,A. Werner,null,Axel Werner,Axel Werner,Axel Werner,ar ARG,GK,Atlético Madrid,21,1996,1.0,5,17,29.4,223,205,0,0,,1,1,100.0,4,16,25.0,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,17,10,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Spain
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",68,Wissam,,Ben Yedder,680,1990-08-12,170,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25795,right,W. Ben Yedder,null,Wissam Ben Yedder,Wissam Ben Yedder,Wissam Ben Yedder,fr FRA,FW,Sevilla,26,1990,18.9,371,481,77.1,4592,831,242,283,85.5,93,126,73.8,11,22,50.0,3,2.1,2.8,0.9,28,18,16,0,53,12,50.0,2,5,5,1,2,1,10,0,10,5,17,2,0,Matches,481,440,39,0,2,0,8,0,0,0,0,0,371,2,10,2,1,1,17,20,21,8,5,8,0,0,0,60,15,58,20.5,Spain
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",72,Fay\u00e7al,,Fajr,3783,1988-08-01,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25888,right,F. Fajr,16216,Fayçal Fajr,Fayçal Fajr,Fayçal Fajr,ma MAR,"MF,FW",Getafe,28,1988,26.5,738,1068,69.1,16475,4556,275,343,80.2,234,324,72.2,200,327,61.2,4,2.9,2.6,1.1,34,74,25,15,89,62,25.8,22,34,6,17,66,49,26,4,22,30,92,42,0,Matches,1068,907,150,84,3,61,121,3,55,15,20,1,738,11,22,7,0,0,46,37,1,121,30,45,0,0,0,178,22,27,44.9,Spain
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Cheick,,Doukour\u00e9,695,1992-09-11,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",26032,right,C. Doukour\u00e9,null,Cheick Doukouré,Cheick Doukouré,Cheick Doukouré,ci CIV,MF,Levante,24,1992,11.4,261,320,81.6,4171,1119,139,166,83.7,92,107,86.0,23,28,82.1,0,0.3,0.1,-0.3,4,24,1,0,31,34,27.3,18,15,1,6,22,16,15,4,11,14,48,4,0,Matches,320,317,2,1,1,0,4,1,0,0,0,0,261,1,9,4,0,0,34,10,0,4,14,19,0,0,0,71,15,20,42.9,Spain
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",66,Claudio,,Beauvue,712,1988-04-16,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}",26167,right,C. Beauvue,null,Claudio Beauvue,Claudio Beauvue,Claudio Beauvue,gp GLP,FW,Leganés,29,1988,18.6,208,321,64.8,2650,449,125,172,72.7,55,84,65.5,7,22,31.8,0,1.3,0.7,-1.3,9,15,5,0,22,5,8.3,2,2,1,1,12,11,7,0,7,2,7,16,0,Matches,321,279,37,1,2,1,11,3,0,0,0,0,208,5,10,4,0,0,30,27,17,11,2,3,0,0,0,31,67,108,38.3,Spain
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",78,A\u00efssa,,Mandi,684,1991-10-22,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26307,right,A. Mandi,16009,Aïssa Mandi,Aïssa Mandi,Aïssa Mandi,dz ALG,DF,Betis,25,1991,33.6,1965,2146,91.6,35804,13638,827,876,94.4,943,1010,93.4,182,227,80.2,0,0.2,0.5,-0.2,4,146,2,0,129,54,55.9,27,25,2,19,34,15,39,24,15,71,125,133,3,Matches,2146,2042,99,86,1,25,1,13,0,0,0,0,1965,5,7,9,1,0,34,26,1,1,71,35,0,1,0,135,59,44,57.3,Spain
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Paul,,Baysse,3772,1988-05-18,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26332,right,P. Baysse,null,Paul Baysse,Paul Baysse,Paul Baysse,fr FRA,DF,Málaga,29,1988,13.8,448,549,81.6,9290,3165,141,159,88.7,238,273,87.2,66,110,60.0,0,0.0,0.0,0.0,0,13,0,0,25,25,58.8,21,3,1,10,17,7,10,6,4,20,45,84,0,Matches,549,517,32,30,0,7,0,2,0,0,0,0,448,0,1,1,0,0,20,7,3,0,20,16,0,0,0,56,34,22,60.7,Spain
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",74,Daniel,,Wass,692,1989-05-31,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",26652,right,D. Wass,null,Daniel Wass,Daniel Wass,Daniel Wass,dk DEN,"MF,DF",Celta Vigo,28,1989,32.6,1257,1676,75.0,19875,6057,690,801,86.1,425,547,77.7,94,216,43.5,8,6.4,4.8,1.6,54,118,46,19,139,30,32.0,8,18,4,8,25,17,23,3,20,30,60,47,0,Matches,1676,1485,181,74,3,15,147,34,73,24,22,1,1257,10,37,3,0,0,26,53,11,147,30,21,0,0,0,164,46,50,47.9,Spain
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",83,Dimitrios,,Siovas,712,1988-09-16,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",93003,left,D. Siovas,null,Dimitrios Siovas,Dimitris Siovas,Dimitris Siovas,gr GRE,DF,Leganés,28,1988,22.9,547,744,73.5,10832,3917,188,228,82.5,275,340,80.9,76,153,49.7,1,0.7,0.1,0.3,2,21,1,0,44,48,63.0,43,5,0,29,46,17,27,12,15,62,110,89,0,Matches,744,704,35,27,0,4,2,8,0,0,0,0,547,5,5,9,1,1,28,15,2,2,62,33,0,0,0,169,62,27,69.7,Spain
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",62,Gaku,,Shibasaki,698,1992-05-25,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",94828,right,G. Shibasaki,12913,Gaku Shibasaki,Gaku Shibasaki,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,25,1992,11.1,256,357,71.7,4278,976,121,155,78.1,91,120,75.8,26,50,52.0,0,0.9,1.0,-0.9,9,24,4,4,28,21,28.6,8,10,3,6,21,15,6,1,5,19,40,9,0,Matches,357,323,33,11,4,6,26,2,15,3,4,0,256,1,8,2,0,0,27,13,5,26,19,10,0,0,0,58,6,30,16.7,Spain
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",72,Darko,,Bra\u0161anac,712,1992-02-12,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",127928,right,D. Bra\u0161anac,null,Darko Brašanac,Darko Brašanac,Darko Brašanac,rs SRB,"MF,FW",Leganés,25,1992,13.4,331,419,79.0,4891,1437,201,225,89.3,98,126,77.8,21,38,55.3,0,1.0,0.5,-1.0,17,28,4,1,34,32,39.4,11,17,4,13,33,20,14,3,11,14,46,12,0,Matches,419,402,13,9,1,3,10,2,2,0,2,0,331,4,11,3,0,0,19,20,3,10,14,17,0,0,0,87,19,20,48.7,Spain
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,Alejandro Guti\u00e9rrez,,Mozo,,1995-04-22,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",488750,,Mozo,null,Alejandro Gutiérrez Mozo,Alejandro Gutiérrez Mozo,Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,22,1995,0.5,14,18,77.8,259,46,5,7,71.4,8,9,88.9,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,3,25.0,1,2,0,1,4,3,0,0,0,0,3,0,0,Matches,18,17,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,1,0,0,0,2,0,0,0,5,1,0,100.0,Spain
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",70,Oghenekaro,,Etebo,1639,1995-11-09,176,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",424624,right,O. Etebo,16823,Oghenekaro Etebo,Oghenekaro Etebo,Oghenekaro Etebo,ng NGA,MF,Las Palmas,21,1995,13.5,540,639,84.5,9926,2389,226,255,88.6,231,254,90.9,67,94,71.3,1,0.4,0.4,0.6,7,52,7,1,62,24,46.2,9,12,3,12,26,14,17,3,14,27,51,10,0,Matches,639,612,22,18,2,13,4,2,2,1,0,0,540,5,6,3,0,0,21,46,1,4,27,17,0,0,0,90,11,14,44.0,Spain
"{'name': 'Kosovo', 'id': '0', 'alpha3code': 'XKS', 'alpha2code': ''}",75,Adnan,,Januzaj,687,1995-02-05,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",261127,left,A. Januzaj,5629,Adnan Januzaj,Adnan Januzaj,Adnan Januzaj,be BEL,FW,Real Sociedad,22,1995,17.5,407,552,73.7,6423,2055,237,263,90.1,113,144,78.5,35,84,41.7,5,5.5,3.6,-0.5,35,38,23,4,68,16,27.8,2,8,6,5,18,13,12,0,12,11,27,5,0,Matches,552,485,58,13,2,10,59,11,34,12,18,0,407,9,20,4,0,0,32,60,6,59,11,11,0,0,0,74,5,14,26.3,Spain
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,Jonathan,,Calleri,714,1993-09-23,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",228902,right,J. Calleri,null,Jonathan Calleri,Jonathan Calleri,Jonathan Calleri,ar ARG,FW,Las Palmas,23,1993,34.5,464,748,62.0,6581,1358,259,371,69.8,127,207,61.4,31,73,42.5,3,2.8,2.7,0.2,27,32,15,1,64,24,17.4,5,10,9,4,23,19,15,2,13,7,31,35,0,Matches,748,644,98,3,1,12,30,2,0,0,0,0,464,6,21,7,0,0,73,75,39,30,7,16,1,1,0,84,105,132,44.3,Spain
