passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",80,Soualiho,,Me\u00eft\u00e9,3772,1994-03-17,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25504,right,S. Me\u00eft\u00e9,null,Soualiho Meïté,Soualiho Meïté,Soualiho Meïté,fr FRA,MF,Monaco,23,1994,1.1,36,44,81.8,576,184,21,23,91.3,11,12,91.7,2,5,40.0,0,0.0,0.0,0.0,1,3,0,0,1,2,40.0,1,1,0,2,5,3,1,0,1,3,5,3,0,Matches,44,43,1,1,0,1,0,0,0,0,0,0,36,0,2,0,0,0,2,2,0,0,3,1,0,0,0,5,0,2,0.0,France
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",74,Yaya,,Sanogo,3780,1993-01-27,191,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25517,right,Y. Sanogo,null,Yaya Sanogo,Yaya Sanogo,Yaya Sanogo,fr FRA,FW,Toulouse,24,1993,16.8,179,320,55.9,2494,539,109,172,63.4,54,95,56.8,9,16,56.3,0,0.4,0.4,-0.4,12,23,7,0,33,11,27.3,1,5,5,3,11,8,6,1,5,6,17,14,1,Matches,320,308,12,1,1,3,5,0,0,0,0,0,179,0,18,6,0,0,53,41,12,5,6,6,2,0,0,44,82,80,50.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",87,Maxime,,Dup\u00e9,3770,1993-03-04,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25519,right,M. Dup\u00e9,null,Maxime Dupé,Maxime Dupé,Maxime Dupé,fr FRA,GK,Nantes,24,1993,1.0,12,22,54.5,510,450,1,1,100.0,3,3,100.0,8,18,44.4,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches,22,13,9,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,France
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",80,Erwin,,Zelazny,3795,1991-09-22,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25521,right,E. Zelazny,null,Erwin Zelazny,Erwin Zelazny,Erwin Zelazny,fr FRA,GK,Troyes,25,1991,17.0,377,655,57.6,13744,10439,17,17,100.0,149,149,100.0,211,488,43.2,0,0.0,0.0,0.0,0,11,0,0,0,1,50.0,1,0,0,1,2,1,0,0,0,2,3,10,1,Matches,655,378,276,103,0,1,0,0,0,0,0,0,377,1,0,2,0,0,0,5,0,0,2,1,0,0,0,14,4,2,66.7,France
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",77,Jonathan,,Martins-Pereira,3785,1986-01-30,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25526,right,J. Martins-Pereira,null,Jonathan Martins-Pereira,Jonathan Martins Pereira,Jonathan Martins Pereira,fr FRA,DF,Guingamp,31,1986,12.6,574,721,79.6,8688,4065,317,345,91.9,191,255,74.9,40,76,52.6,0,1.3,1.9,-1.3,16,51,14,7,57,34,34.8,21,10,3,8,23,15,9,3,6,37,71,39,1,Matches,721,564,156,24,1,1,35,132,0,0,0,0,574,1,10,2,0,0,16,17,0,35,37,18,0,0,0,78,20,7,74.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,Vincent,,Bessat,,1985-11-08,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25532,left,V. Bessat,null,Vincent Bessat,Vincent Bessat,Vincent Bessat,fr FRA,"DF,MF",Caen,31,1985,17.4,711,952,74.7,11566,4942,387,435,89.0,252,328,76.8,60,132,45.5,1,1.4,2.1,-0.4,19,52,26,20,85,41,45.8,23,16,2,22,48,26,19,1,18,18,59,18,0,Matches,952,759,190,17,0,5,120,161,12,5,5,0,711,3,30,2,0,0,16,5,2,120,18,27,0,1,0,119,5,26,16.1,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",73,Issa,,Cissokho,,1985-02-23,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25534,right,I. Cissokho,null,Issa Cissokho,Issa Cissokho,Issa Cissokho,sn SEN,DF,Amiens,32,1985,18.1,610,805,75.8,10340,4442,305,337,90.5,246,326,75.5,50,116,43.1,0,0.4,0.5,-0.4,10,39,9,7,49,31,56.3,22,9,0,18,32,14,18,8,10,34,65,87,1,Matches,805,615,186,30,0,5,30,156,0,0,0,0,610,4,9,3,0,0,16,19,0,30,34,23,0,0,0,110,16,26,38.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Steve,,Mandanda,3771,1985-03-28,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",25552,right,S. Mandanda,4418,Steve Mandanda,Steve Mandanda,Steve Mandanda,fr FRA,GK,Marseille,32,1985,30.0,630,892,70.6,18498,13723,65,65,100.0,320,326,98.2,244,493,49.5,0,0.0,0.0,0.0,0,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,10,3,Matches,892,627,261,75,0,3,0,0,0,0,0,0,630,4,3,0,0,0,1,2,0,0,0,0,0,1,0,34,7,0,100.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,J\u00e9r\u00e9my,,Morel,3766,1984-04-02,172,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25557,left,J. Morel,null,Jérémy Morel,Jérémy Morel,Jérémy Morel,mg MAD,DF,Lyon,33,1984,32.4,1788,1974,90.6,35362,14897,567,603,94.0,997,1055,94.5,206,270,76.3,0,0.1,0.3,-0.1,2,89,1,0,113,39,78.3,23,15,1,18,23,5,28,23,5,46,85,129,5,Matches,1974,1899,70,64,2,7,0,6,0,0,0,0,1788,5,16,4,0,0,26,23,1,0,46,27,0,2,1,179,55,33,62.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,Morgan,,Amalfitano,,1985-03-20,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25562,right,M. Amalfitano,null,Morgan Amalfitano,Morgan Amalfitano,Morgan Amalfitano,fr FRA,"MF,FW",Rennes,32,1985,8.3,221,277,79.8,2834,864,135,145,93.1,57,70,81.4,9,31,29.0,0,0.5,0.4,-0.5,6,23,4,1,24,8,40.0,3,3,2,2,5,3,6,0,6,4,12,7,0,Matches,277,261,15,5,3,0,19,8,1,1,0,0,221,1,5,2,2,1,8,14,0,19,4,5,0,0,0,39,2,12,14.3,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Jaroslav,,Pla\u0161il,3772,1982-01-05,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",25596,right,J. Pla\u0161il,null,Jaroslav Plašil,Jaroslav Plašil,Jaroslav Plašil,cz CZE,MF,Bordeaux,35,1982,11.6,582,671,86.7,9422,2809,283,317,89.3,227,250,90.8,44,56,78.6,1,1.5,0.8,-0.5,14,56,11,3,77,24,22.6,7,17,0,7,31,24,18,6,12,21,45,15,0,Matches,671,650,18,14,5,3,9,1,2,2,0,0,582,3,8,2,0,0,13,15,0,9,21,14,0,0,0,88,7,10,41.2,France
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",80,Gr\u00e9gory,,Sertic,3771,1989-08-05,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25598,right,G. Sertic,null,Grégory Sertic,Grégory Sertic,Grégory Sertic,fr FRA,"DF,MF",Marseille,27,1989,3.9,171,196,87.2,2929,1065,71,74,95.9,72,75,96.0,18,29,62.1,0,0.1,0.2,-0.1,1,12,1,0,9,5,33.3,3,2,0,2,6,4,8,7,1,6,11,23,0,Matches,196,190,5,5,1,1,0,0,0,0,0,0,171,1,3,1,0,0,10,3,0,0,6,3,0,1,0,19,9,6,60.0,France
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Emiliano,,Sala,3770,1990-10-30,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",25605,right,E. Sala,null,Emiliano Sala,Emiliano Sala,Emiliano Sala,ar ARG,FW,Nantes,26,1990,33.7,519,846,61.3,5992,1357,319,464,68.8,103,184,56.0,19,33,57.6,4,2.7,1.7,1.3,35,37,18,3,67,19,15.2,3,9,7,5,33,28,27,3,24,9,28,50,0,Matches,846,812,23,0,5,1,9,0,0,0,0,0,519,11,35,4,1,1,50,58,32,9,9,11,0,0,0,95,119,200,37.3,France
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",72,Chaouki,,Ben Saada,3795,1984-07-01,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25616,left,C. Ben Saada,null,Chaouki Ben Saada,Chaouki Ben Saada,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,33,1984,3.8,146,196,74.5,2537,794,73,85,85.9,42,56,75.0,22,34,64.7,0,1.0,0.9,-1.0,10,18,8,2,26,11,18.2,5,3,3,2,11,9,3,0,3,2,13,3,0,Matches,196,182,12,3,3,5,15,3,6,3,1,2,146,2,7,3,0,0,10,3,0,15,2,8,0,0,0,21,2,4,33.3,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Ludovic,,Baal,3774,1986-05-24,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'French Guiana', 'id': '254', 'alpha3code': 'GUF', 'alpha2code': 'GF'}",25625,left,L. Baal,18799,Ludovic Baal,Ludovic Baal,Ludovic Baal,gf GUF,DF,Rennes,31,1986,12.9,655,856,76.5,9942,5065,354,399,88.7,233,305,76.4,42,102,41.2,0,1.0,0.6,-1.0,7,57,7,1,85,41,37.1,29,8,4,13,35,22,13,2,11,15,56,37,1,Matches,856,689,164,21,0,0,23,143,0,0,0,0,655,3,12,0,0,0,11,15,1,23,15,27,0,0,0,104,28,14,66.7,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",88,Beno\u00eet,,Costil,3772,1987-07-03,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25632,right,B. Costil,null,Benoît Costil,Benoît Costil,Benoît Costil,fr FRA,GK,Bordeaux,30,1987,36.0,760,1172,64.8,25754,20060,56,56,100.0,356,360,98.9,348,754,46.2,0,0.1,0.1,-0.1,2,14,1,0,0,0,0.0,0,0,0,0,2,2,0,0,0,3,3,13,4,Matches,1172,768,402,107,0,4,0,0,0,0,0,0,760,2,0,1,0,0,0,3,0,0,3,0,0,0,0,49,4,2,66.7,France
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",82,Abdoulaye,,Diallo,3774,1992-03-30,191,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25633,right,A. Diallo,19314,Abdoulaye Diallo,Abdoulaye Diallo,Abdoulaye Diallo,sn SEN,GK,Rennes,25,1992,3.0,56,78,71.8,1818,1405,9,9,100.0,23,23,100.0,24,45,53.3,0,0.0,0.0,0.0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,4,1,Matches,78,49,29,9,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,Romain,,Danz\u00e9,3774,1986-07-03,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25637,right,R. Danz\u00e9,null,Romain Danzé,Romain Danzé,Romain Danzé,fr FRA,DF,Rennes,31,1986,7.6,344,448,76.8,5596,2281,170,198,85.9,137,171,80.1,27,54,50.0,0,0.1,0.1,-0.1,3,30,1,0,33,12,61.5,3,4,5,8,13,5,11,2,9,3,15,34,0,Matches,448,356,90,6,0,3,18,84,0,0,0,0,344,2,9,2,0,0,7,1,0,18,3,7,0,0,0,31,14,9,60.9,France
"{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}",78,Dimitri,,Foulquier,3779,1993-03-23,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25638,right,D. Foulquier,null,Dimitri Foulquier,Dimitri Foulquier,Dimitri Foulquier,fr FRA,DF,Strasbourg,24,1993,13.8,532,678,78.5,8216,3079,295,335,88.1,181,216,83.8,35,82,42.7,2,1.6,0.9,0.4,8,36,10,3,52,25,41.2,15,8,2,7,17,10,15,4,11,14,39,33,0,Matches,678,526,151,8,0,3,25,143,0,0,0,0,532,1,24,2,0,0,20,7,1,25,14,12,0,0,0,75,5,8,38.5,France
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",84,K\u00e9vin,,Th\u00e9ophile Catherine,3782,1989-10-28,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25643,right,K. Th\u00e9ophile Catherine,null,Kévin Théophile Catherine,Kévin Théophile-Catherine,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,27,1989,24.1,913,1115,81.9,18147,6558,325,352,92.3,459,502,91.4,124,237,52.3,0,0.3,0.6,-0.3,4,65,7,0,77,36,45.8,23,13,0,11,24,13,19,15,4,31,67,113,1,Matches,1115,1060,49,20,1,17,2,29,0,0,0,0,913,6,7,6,0,0,25,13,0,2,31,27,0,2,0,133,41,29,58.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",76,Julien,,F\u00e9ret,3783,1982-07-05,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25647,right,J. F\u00e9ret,null,Julien Féret,Julien Féret,Julien Féret,fr FRA,MF,Caen,35,1982,34.0,1308,1722,76.0,24889,8214,536,641,83.6,527,650,81.1,204,333,61.3,1,4.9,4.4,-3.9,68,177,25,7,272,40,18.7,10,25,5,14,75,61,52,7,45,49,89,58,2,Matches,1722,1548,162,63,6,28,129,7,74,24,45,2,1308,12,23,3,0,0,22,32,0,129,49,27,1,1,0,287,86,61,58.5,France
"{'name': 'Congo', 'id': '178', 'alpha3code': 'COG', 'alpha2code': 'CG'}",82,Yann,,M'Vila,3782,1990-06-29,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25649,right,Y. M'Vila,null,Yann M'Vila,Yann M'Vila,Yann M'Vila,fr FRA,MF,Saint-Étienne,27,1990,16.4,1140,1302,87.6,21969,6955,458,497,92.2,488,537,90.9,167,216,77.3,0,0.1,0.6,-0.1,3,100,9,1,139,26,29.2,11,12,3,7,24,17,13,1,12,31,57,56,0,Matches,1302,1262,33,28,2,23,6,5,0,0,0,0,1140,7,10,1,0,0,9,20,0,6,31,16,0,0,0,96,19,14,57.6,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,Vincent,,Pajot,3782,1990-09-18,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25650,right,V. Pajot,null,Vincent Pajot,Vincent Pajot,Vincent Pajot,fr FRA,MF,Saint-Étienne,26,1990,14.3,436,567,76.9,7483,1999,207,261,79.3,177,219,80.8,43,59,72.9,2,1.8,1.2,0.2,10,23,4,0,58,24,17.6,9,13,2,3,17,14,21,9,12,24,48,34,0,Matches,567,547,18,11,2,6,6,3,0,0,0,0,436,2,11,5,1,0,36,18,1,6,24,16,0,0,0,63,72,48,60.0,France
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",88,St\u00e9phane,,Bahoken,3779,1992-05-28,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25673,right,S. Bahoken,null,Stéphane Bahoken,Stéphane Bahoken,Stéphane Bahoken,cm CMR,FW,Strasbourg,25,1992,18.5,234,340,68.8,3132,700,143,173,82.7,64,90,71.1,10,21,47.6,1,1.7,1.7,-0.7,13,7,17,8,22,16,18.2,3,8,5,4,22,18,18,1,17,9,25,1,0,Matches,340,313,27,2,0,0,42,4,1,0,0,0,234,0,24,5,0,0,46,20,21,42,9,11,0,1,0,48,28,54,34.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",76,Mathieu,,Debuchy,3782,1985-07-28,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25700,right,M. Debuchy,null,Mathieu Debuchy,Mathieu Debuchy,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,32,1985,14.6,588,800,73.5,8869,3578,335,387,86.6,190,269,70.6,43,86,50.0,0,1.2,2.1,-1.2,14,31,17,10,59,34,56.7,22,8,4,17,30,13,16,10,6,27,61,73,0,Matches,800,619,176,2,0,0,51,174,0,0,0,0,588,5,28,1,0,0,22,13,2,51,27,25,0,1,1,82,61,28,68.5,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,Florent,,Balmont,3804,1980-02-02,168,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25704,right,F. Balmont,null,Florent Balmont,Florent Balmont,Florent Balmont,fr FRA,MF,Dijon,37,1980,9.6,430,525,81.9,6716,2036,220,238,92.4,160,191,83.8,30,65,46.2,3,1.7,1.7,1.3,7,39,8,3,75,14,16.0,4,9,1,4,25,21,15,1,14,8,22,5,0,Matches,525,493,31,20,1,5,18,6,3,0,2,1,430,1,9,3,0,0,9,16,0,18,8,9,0,0,0,78,0,2,0.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,Dimitri ,,Payet,3771,1987-03-29,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",25714,right,D. Payet,null,Dimitri  Payet,Dimitri Payet,Dimitri Payet,fr FRA,"MF,FW",Marseille,30,1987,26.1,1225,1665,73.6,20226,7263,577,672,85.9,370,506,73.1,165,307,53.7,14,14.4,12.8,-0.4,121,130,70,22,209,22,21.6,5,13,4,8,37,29,19,2,17,19,41,7,1,Matches,1665,1409,247,88,42,17,235,17,127,38,61,2,1225,9,28,6,0,0,17,54,4,235,19,11,3,0,0,134,6,18,25.0,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Ronny,,Rodelin,3783,1989-11-18,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",25715,right,R. Rodelin,null,Ronny Rodelin,Ronny Rodelin,Ronny Rodelin,fr FRA,"FW,MF",Caen,27,1989,35.1,952,1372,69.4,17131,5216,446,585,76.2,368,500,73.6,118,198,59.6,6,7.4,5.6,-1.4,59,133,37,11,220,33,19.0,7,18,8,8,42,34,21,2,19,28,61,41,1,Matches,1372,1321,40,1,5,41,78,12,0,0,0,0,952,11,36,1,0,0,23,32,13,78,28,22,0,0,0,175,140,90,60.9,France
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",65,Bouna,,Sarr,3771,1992-01-31,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25743,right,B. Sarr,null,Bouna Sarr,Bouna Sarr,Bouna Sarr,sn SEN,"DF,FW",Marseille,25,1992,19.9,1136,1330,85.4,15061,4971,723,783,92.3,277,332,83.4,55,101,54.5,3,2.8,2.8,0.2,29,51,31,19,67,65,57.9,42,20,3,22,38,16,20,4,16,32,97,53,2,Matches,1330,1128,202,19,1,1,84,174,9,3,4,0,1136,0,25,5,0,0,37,25,4,84,32,42,1,0,0,163,37,33,52.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Jonathan,,Rivierez,3777,1989-05-18,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",26138,right,J. Rivierez,null,Jonathan Rivierez,Jonathan Rivierez,Jonathan Rivierez,mq MTQ,DF,Metz,28,1989,22.9,727,963,75.5,14177,7056,266,303,87.8,376,472,79.7,83,162,51.2,0,0.4,0.7,-0.4,9,79,16,10,74,81,51.3,50,26,5,41,80,39,21,7,14,39,120,73,0,Matches,963,743,218,14,0,7,25,204,0,0,0,0,727,2,22,6,0,0,33,14,0,25,39,59,0,1,0,132,21,23,47.7,France
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",82,Andrea,,Raggi,19830,1984-06-24,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20677,right,A. Raggi,null,Andrea Raggi,Andrea Raggi,Andrea Raggi,it ITA,DF,Monaco,33,1984,17.9,571,766,74.5,10728,4225,230,259,88.8,274,351,78.1,60,135,44.4,0,0.2,0.4,-0.2,3,43,3,3,51,20,37.0,15,4,1,10,27,17,12,6,6,31,51,66,0,Matches,766,614,150,21,0,5,23,129,0,0,0,0,571,2,14,3,0,0,10,12,2,23,31,10,0,0,0,79,13,14,48.1,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Yannick,,Cahuzac,3780,1985-01-18,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25764,right,Y. Cahuzac,null,Yannick Cahuzac,Yannick Cahuzac,Yannick Cahuzac,fr FRA,MF,Toulouse,32,1985,16.9,467,568,82.2,8111,2615,217,255,85.1,193,223,86.5,47,67,70.1,0,0.4,0.5,-0.4,4,46,1,1,47,39,57.7,20,19,0,15,26,11,29,10,19,30,69,42,0,Matches,568,542,22,16,0,5,2,1,0,0,0,0,467,4,4,5,0,0,26,28,0,2,30,28,0,0,0,94,29,28,50.9,France
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Florian,,Thauvin,3771,1993-01-26,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25770,left,F. Thauvin,4418,Florian Thauvin,Florian Thauvin,Florian Thauvin,fr FRA,FW,Marseille,24,1993,32.8,1314,1838,71.5,17574,5783,753,865,87.1,299,435,68.7,92,245,37.6,11,12.2,9.8,-1.2,77,135,58,17,210,44,32.6,16,20,8,15,46,31,22,1,21,17,61,20,0,Matches,1838,1669,156,38,29,18,203,19,75,52,8,2,1314,13,65,7,0,0,26,52,18,203,17,28,1,0,0,150,15,31,32.6,France
"{'name': 'Tunisia', 'id': '788', 'alpha3code': 'TUN', 'alpha2code': 'TN'}",76,Wahbi,,Khazri,3782,1991-02-08,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25776,right,W. Khazri,16276,Wahbi Khazri,Wahbi Khazri,Wahbi Khazri,tn TUN,"FW,MF",Rennes,26,1991,21.3,528,729,72.4,8742,1994,270,320,84.4,130,185,70.3,77,126,61.1,2,3.8,3.1,-1.8,33,51,12,4,64,26,17.9,7,10,9,7,39,32,29,0,29,7,33,7,0,Matches,729,634,90,32,9,20,64,9,37,21,8,2,528,5,22,8,1,0,38,52,17,64,7,18,0,0,0,109,15,30,33.3,France
